vehicle_uid,selling_price,km_driven,price_category,km_category
CAR_003577,120000,165000,Low,Very High
CAR_003578,1040000,42000,Premium,High
CAR_003579,390000,60000,Mid,Medium
CAR_003580,65000,60000,Low,Medium
CAR_003581,320000,115000,Mid,High
CAR_003582,720000,60000,High,Medium
CAR_003583,220000,80000,Low,High
CAR_003584,4461000,60000,Low,Medium
CAR_003585,200000,150000,Low,High
CAR_003586,4461000,75000,Mid,High
CAR_003587,300000,63700,Low,High
CAR_003588,700000,74800,High,High
CAR_003589,500000,105000,Mid,High
CAR_003590,500000,40000,Mid,Medium
CAR_003591,400000,90000,Mid,High
CAR_003592,825000,75000,Low,High
CAR_003593,4461000,15000,High,Low
CAR_003594,110000,30000,Low,High
CAR_003595,600000,60000,Low,High
CAR_003596,275000,155000,Low,Very High
CAR_003597,2349000,149000,Premium,High
CAR_003598,740000,60000,High,Medium
CAR_003599,800000,90000,High,High
CAR_003600,1100000,100000,Premium,High
CAR_003601,4461000,100000,High,High
CAR_003602,200000,60000,Low,High
CAR_003603,210000,75000,Low,High
CAR_003604,270000,120000,Low,High
CAR_003605,630000,60000,High,High
CAR_003606,4461000,55000,Mid,Medium
CAR_003607,300000,70000,Low,Medium
CAR_003608,580000,95000,Mid,High
CAR_003609,550000,60000,Mid,Medium
CAR_003610,4461000,50000,High,Medium
CAR_003611,4461000,60516,Low,Medium
CAR_003612,434999,235000,Mid,Very High
CAR_003613,4461000,76731,High,High
CAR_003614,685000,64000,High,Medium
CAR_003615,540000,65000,Mid,Medium
CAR_003616,1165000,13000,Premium,Low
CAR_003617,610000,77000,High,High
CAR_003618,254999,24000,Low,Low
CAR_003619,280000,63840,Low,Medium
CAR_003620,370000,25000,Mid,Low
CAR_003621,459999,76400,Mid,High
CAR_003622,42000,70000,Low,Medium
CAR_003623,42000,70000,Low,Medium
CAR_003624,4461000,80000,Low,High
CAR_003625,4461000,100000,Low,High
CAR_003626,710000,40000,High,Medium
CAR_003627,1200000,15000,Premium,Low
CAR_003628,229999,70000,Low,Medium
CAR_003629,310000,15000,Mid,Low
CAR_003630,320000,40000,Mid,Medium
CAR_003631,100000,54000,Low,Medium
CAR_003632,160000,90000,Low,High
CAR_003633,60000,60000,Low,Medium
CAR_003634,100000,200000,Low,Very High
CAR_003635,350000,35000,Mid,Medium
CAR_003636,700000,60000,High,High
CAR_003637,300000,31489,Low,Medium
CAR_003638,830000,40000,High,Medium
CAR_003639,220000,110000,Low,High
CAR_003640,130000,50000,Low,Medium
CAR_003641,330000,44000,Mid,Medium
CAR_003642,254999,90000,Low,High
CAR_003643,600000,50000,Mid,Medium
CAR_003644,210000,50000,Low,Medium
CAR_003645,4461000,81366,Low,High
CAR_003646,95000,110000,Low,High
CAR_003647,229999,300000,Low,Very High
CAR_003648,229999,70000,Low,Medium
CAR_003649,400000,100000,Mid,High
CAR_003650,300000,70000,Low,Medium
CAR_003651,300000,50000,Low,Medium
CAR_003652,80000,180000,Low,Very High
CAR_003653,80000,60000,Low,High
CAR_003654,100000,60000,Low,High
CAR_003655,300000,110000,Low,High
CAR_003656,700000,26000,High,Low
CAR_003657,975000,65000,Low,Medium
CAR_003658,500000,130000,Low,High
CAR_003659,550000,75000,Mid,High
CAR_003660,550000,110000,Mid,High
CAR_003661,240000,50000,Low,Medium
CAR_003662,50000,80000,Low,High
CAR_003663,120000,80000,Low,High
CAR_003664,900000,60000,High,Medium
CAR_003665,4461000,90000,Low,High
CAR_003666,280000,36000,Low,Medium
CAR_003667,85000,87000,Low,High
CAR_003668,90000,80000,Low,High
CAR_003669,500000,50000,Mid,Medium
CAR_003670,200000,60000,Low,Medium
CAR_003671,250000,50000,Low,Medium
CAR_003672,185000,40000,Low,Medium
CAR_003673,100000,60000,Low,Medium
CAR_003674,610000,55000,High,High
CAR_003675,290000,80000,Low,High
CAR_003676,300000,60000,Low,Very High
CAR_003677,225000,80000,Low,High
CAR_003678,4461000,50000,Mid,Medium
CAR_003679,135000,158000,Low,Very High
CAR_003680,400000,400000,Mid,Very High
CAR_003681,400000,25000,Mid,Low
CAR_003682,570000,35000,Mid,Medium
CAR_003683,500000,12000,Mid,Low
CAR_003684,130000,70000,Low,Medium
CAR_003685,360000,4000,Mid,Low
CAR_003686,530000,10832,Mid,Low
CAR_003687,250000,50000,Low,Medium
CAR_003688,600000,19495,Mid,Low
CAR_003689,570000,62668,Low,Medium
CAR_003690,850000,85710,High,High
CAR_003691,250000,55130,Low,Medium
CAR_003692,580000,63356,Mid,Medium
CAR_003693,1680000,129627,Premium,High
CAR_003694,180000,15000,Low,Low
CAR_003695,300000,50000,Low,Medium
CAR_003696,269000,70000,Low,Medium
CAR_003697,231999,20000,Low,Low
CAR_003698,150000,60000,Low,High
CAR_003699,495000,5000,Mid,Low
CAR_003700,700000,15000,High,Low
CAR_003701,400000,4400,Mid,Low
CAR_003702,599000,15000,Low,Low
CAR_003703,421000,45000,Mid,Medium
CAR_003704,841000,1000,High,Low
CAR_003705,295000,38500,Low,Medium
CAR_003706,220000,25000,Low,Low
CAR_003707,250000,35000,Low,Medium
CAR_003708,1100000,110000,Premium,High
CAR_003709,300000,40000,Low,High
CAR_003710,80000,110000,Low,High
CAR_003711,215000,20000,Low,Low
CAR_003712,245000,14987,Low,Low
CAR_003713,650000,25061,Low,Low
CAR_003714,760000,42494,High,Medium
CAR_003715,395000,44875,Mid,Medium
CAR_003716,280000,89741,Low,High
CAR_003717,495000,65000,Mid,Medium
CAR_003718,525000,60000,Mid,Medium
CAR_003719,420000,347089,Mid,Very High
CAR_003720,210000,34500,Low,Medium
CAR_003721,650000,30000,High,Low
CAR_003722,2300000,39000,Premium,Medium
CAR_003723,525000,60000,Low,Low
CAR_003724,195000,80000,Low,High
CAR_003725,650000,60000,High,Medium
CAR_003726,540000,110000,Mid,High
CAR_003727,180000,61000,Low,Medium
CAR_003728,4461000,29000,High,High
CAR_003729,980000,50000,High,Medium
CAR_003730,250000,90000,Low,High
CAR_003731,550000,35000,Mid,Medium
CAR_003732,509999,43000,Mid,Medium
CAR_003733,320000,50000,Mid,Medium
CAR_003734,4461000,25000,Low,Low
CAR_003735,550000,222252,Mid,Very High
CAR_003736,145000,50000,Low,Medium
CAR_003737,250000,80000,Low,High
CAR_003738,520000,35000,Mid,Medium
CAR_003739,4461000,85000,Low,High
CAR_003740,725000,110000,High,High
CAR_003741,55000,70000,Low,Medium
CAR_003742,600000,100000,Mid,High
CAR_003743,330000,120000,Mid,High
CAR_003744,470000,89000,Mid,High
CAR_003745,365000,120000,Mid,High
CAR_003746,250000,60000,Low,Medium
CAR_003747,430000,17000,Mid,High
CAR_003748,400000,125000,Mid,High
CAR_003749,615000,110000,High,High
CAR_003750,150000,120000,Low,High
CAR_003751,240000,90000,Low,High
CAR_003752,800000,90000,High,High
CAR_003753,240000,110000,Low,High
CAR_003754,600000,87000,Mid,High
CAR_003755,800000,60000,High,Low
CAR_003756,160000,70000,Low,Medium
CAR_003757,350000,38000,Mid,Medium
CAR_003758,300000,64000,Low,Medium
CAR_003759,4461000,55250,Mid,Medium
CAR_003760,300000,110000,Low,High
CAR_003761,150000,70000,Low,Medium
CAR_003762,320000,60000,Mid,Medium
CAR_003763,1280000,17000,Premium,Low
CAR_003764,300000,13000,Low,Low
CAR_003765,1000000,60000,High,High
CAR_003766,1090000,120000,Premium,High
CAR_003767,450000,97000,Mid,High
CAR_003768,60000,60000,Low,High
CAR_003769,500000,50000,Mid,Medium
CAR_003770,200000,120000,Low,High
CAR_003771,650000,68000,High,Medium
CAR_003772,60000,60000,Low,High
CAR_003773,250999,80000,Low,High
CAR_003774,185000,67000,Low,Medium
CAR_003775,155000,60000,Low,Medium
CAR_003776,600000,5000,Mid,Low
CAR_003777,300000,20000,Low,Low
CAR_003778,850000,12500,High,Low
CAR_003779,470000,4000,Mid,Low
CAR_003780,600000,25000,Mid,Low
CAR_003781,4461000,70000,High,High
CAR_003782,70000,162000,Low,Very High
CAR_003783,1250000,205000,Premium,Very High
CAR_003784,650000,70000,High,Medium
CAR_003785,450000,60000,Mid,Medium
CAR_003786,750000,100000,High,High
CAR_003787,775000,70000,High,Medium
CAR_003788,4461000,220000,Low,Very High
CAR_003789,4461000,80000,Mid,High
CAR_003790,250000,120000,Low,High
CAR_003791,1490000,22038,Premium,Low
CAR_003792,600000,80000,Mid,High
CAR_003793,120000,90000,Low,High
CAR_003794,320000,140000,Mid,High
CAR_003795,400000,120000,Mid,High
CAR_003796,302000,60000,Mid,Medium
CAR_003797,130000,60000,Low,High
CAR_003798,150000,60000,Low,Medium
CAR_003799,200000,90000,Low,High
CAR_003800,950000,80000,High,High
CAR_003801,120000,175000,Low,High
CAR_003802,1400000,10000,Premium,High
CAR_003803,620000,65000,High,Medium
CAR_003804,449000,90000,Mid,High
CAR_003805,100000,70000,Low,Medium
CAR_003806,600000,2500,Mid,Low
CAR_003807,700000,35000,High,High
CAR_003808,250000,40000,Low,Medium
CAR_003809,550000,63000,Low,Medium
CAR_003810,4461000,88000,Low,High
CAR_003811,4461000,55000,Low,Medium
CAR_003812,325000,71014,Mid,High
CAR_003813,370000,60000,Low,Medium
CAR_003814,360000,70000,Mid,Medium
CAR_003815,650000,60000,High,High
CAR_003816,199000,92000,Low,High
CAR_003817,285000,89126,Low,High
CAR_003818,260000,134000,Low,High
CAR_003819,4461000,15000,High,Low
CAR_003820,425000,60000,Mid,Medium
CAR_003821,490000,42000,Mid,High
CAR_003822,4461000,70000,High,High
CAR_003823,125000,110000,Low,High
CAR_003824,221000,131365,Low,High
CAR_003825,724000,48980,High,Medium
CAR_003826,440000,46000,Mid,Medium
CAR_003827,70000,60000,Low,Medium
CAR_003828,4461000,60000,Mid,Medium
CAR_003829,790000,22000,High,Low
CAR_003830,4461000,37000,High,Medium
CAR_003831,120000,70000,Low,Medium
CAR_003832,126000,98900,Low,High
CAR_003833,120000,125000,Low,High
CAR_003834,650000,60000,High,Medium
CAR_003835,450000,80000,Mid,High
CAR_003836,110000,80000,Low,High
CAR_003837,4461000,40000,Mid,Medium
CAR_003838,620000,60000,High,High
CAR_003839,600000,30000,Mid,Low
CAR_003840,795000,35000,High,Medium
CAR_003841,300000,180000,Low,Very High
CAR_003842,495000,60000,Mid,Medium
CAR_003843,1580000,86000,Premium,High
CAR_003844,1750000,127643,Low,High
CAR_003845,1350000,60000,Low,Medium
CAR_003846,4461000,145000,Mid,High
CAR_003847,4461000,25000,Low,Low
CAR_003848,400000,54000,Mid,Medium
CAR_003849,1750000,102354,Premium,High
CAR_003850,70000,70000,Low,Medium
CAR_003851,500000,70000,Mid,Medium
CAR_003852,2575000,36000,Premium,Medium
CAR_003853,345000,58000,Mid,Medium
CAR_003854,220000,100000,Low,High
CAR_003855,1850000,62237,Premium,Medium
CAR_003856,114999,90000,Low,High
CAR_003857,50000,100000,Low,High
CAR_003858,585000,14000,Mid,Low
CAR_003859,950000,21394,Low,Low
CAR_003860,625000,13800,High,Low
CAR_003861,1035000,23000,Premium,Low
CAR_003862,310000,32686,Mid,High
CAR_003863,600000,99700,Mid,High
CAR_003864,3100000,5000,Premium,Low
CAR_003865,650000,49654,High,Medium
CAR_003866,550000,60000,Mid,High
CAR_003867,1260000,39221,Premium,Medium
CAR_003868,660000,60000,High,Medium
CAR_003869,700000,11114,High,Low
CAR_003870,4461000,60000,Low,Medium
CAR_003871,475000,80000,Low,High
CAR_003872,795000,98600,High,High
CAR_003873,8900000,13000,Low,Low
CAR_003874,3200000,30000,Premium,Low
CAR_003875,1860000,18000,Premium,High
CAR_003876,4200000,100000,Premium,High
CAR_003877,850000,58000,High,High
CAR_003878,585000,85441,Mid,High
CAR_003879,380000,64541,Mid,Medium
CAR_003880,650000,35000,High,High
CAR_003881,600000,30000,Mid,Low
CAR_003882,4461000,16267,Mid,Low
CAR_003883,525000,71500,Mid,High
CAR_003884,4461000,60000,Premium,Low
CAR_003885,160000,80000,Low,High
CAR_003886,160000,90000,Low,High
CAR_003887,125000,28000,Low,Low
CAR_003888,430000,200000,Low,Very High
CAR_003889,900000,14700,High,Low
CAR_003890,61000,90000,Low,High
CAR_003891,400000,50000,Low,Medium
CAR_003892,150000,100000,Low,High
CAR_003893,950000,24000,Low,Low
CAR_003894,220000,100000,Low,High
CAR_003895,110000,90000,Low,High
CAR_003896,375000,60000,Mid,Low
CAR_003897,350000,80000,Mid,High
CAR_003898,310000,92686,Mid,High
CAR_003899,90000,300000,Low,High
CAR_003900,350000,90000,Mid,High
CAR_003901,100000,60000,Low,Medium
CAR_003902,1300000,40000,Premium,Medium
CAR_003903,70000,90000,Low,High
CAR_003904,225000,60000,Low,High
CAR_003905,145000,100000,Low,High
CAR_003906,930000,60000,High,Low
CAR_003907,550000,51000,Mid,Medium
CAR_003908,85000,120000,Low,High
CAR_003909,280000,55000,Low,Medium
CAR_003910,360000,6000,Mid,Low
CAR_003911,150000,40000,Low,Medium
CAR_003912,900000,15000,High,Low
CAR_003913,120000,50000,Low,Medium
CAR_003914,215000,90000,Low,High
CAR_003915,550000,38500,Mid,Medium
CAR_003916,775000,35000,High,High
CAR_003917,409999,49359,Mid,Medium
CAR_003918,4461000,70000,Low,Medium
CAR_003919,200000,90000,Low,High
CAR_003920,240000,50000,Low,High
CAR_003921,800000,108731,High,High
CAR_003922,400000,120000,Mid,High
CAR_003923,4461000,60000,Mid,Medium
CAR_003924,150000,90000,Low,High
CAR_003925,500000,140000,Mid,High
CAR_003926,4461000,80000,Mid,High
CAR_003927,300000,90000,Low,High
CAR_003928,650000,40000,High,Medium
CAR_003929,285000,14000,Low,High
CAR_003930,360000,70000,Mid,Medium
CAR_003931,450000,55000,Low,Medium
CAR_003932,4461000,60000,Low,Medium
CAR_003933,350000,74000,Mid,High
CAR_003934,530000,45000,Mid,Medium
CAR_003935,1025000,38000,Premium,Medium
CAR_003936,950000,24000,High,Low
CAR_003937,725000,29976,High,Low
CAR_003938,919999,60000,High,Medium
CAR_003939,700000,15000,High,Low
CAR_003940,725000,36000,High,Medium
CAR_003941,840000,30646,High,Medium
CAR_003942,365000,60000,Mid,Low
CAR_003943,665000,71318,Low,High
CAR_003944,50000,60000,Low,High
CAR_003945,225000,60000,Low,High
CAR_003946,4461000,45000,Low,High
CAR_003947,145000,67000,Low,Medium
CAR_003948,4461000,14681,High,Low
CAR_003949,500000,25000,Mid,Low
CAR_003950,750000,18054,High,Low
CAR_003951,785000,40000,High,Medium
CAR_003952,225000,30000,Low,High
CAR_003953,300000,80000,Low,High
CAR_003954,680000,20000,High,Low
CAR_003955,4461000,40000,High,Medium
CAR_003956,180000,120000,Low,High
CAR_003957,270000,120000,Low,High
CAR_003958,370000,60000,Mid,High
CAR_003959,1100000,60000,Premium,Medium
CAR_003960,120000,120000,Low,High
CAR_003961,430000,60000,Mid,High
CAR_003962,550000,38406,Mid,Medium
CAR_003963,4461000,54350,Mid,Medium
CAR_003964,390000,32260,Mid,High
CAR_003965,550000,58231,Mid,Medium
CAR_003966,370000,59858,Mid,Medium
CAR_003967,4461000,73350,Low,High
CAR_003968,4461000,88473,Mid,High
CAR_003969,450000,96987,Mid,High
CAR_003970,5500000,77350,Premium,High
CAR_003971,550000,61187,Mid,Medium
CAR_003972,400000,68350,Mid,Medium
CAR_003973,585000,81150,Mid,High
CAR_003974,4461000,30000,Mid,Low
CAR_003975,800000,30000,High,Low
CAR_003976,265000,120000,Low,High
CAR_003977,175000,60000,Low,High
CAR_003978,125000,60000,Low,Medium
CAR_003979,4461000,80000,Low,High
CAR_003980,150000,280000,Low,High
CAR_003981,1025000,90000,Premium,High
CAR_003982,1030000,250000,Premium,Very High
CAR_003983,380000,90000,Mid,High
CAR_003984,250000,110000,Low,High
CAR_003985,85000,80000,Low,High
CAR_003986,500000,35000,Mid,Medium
CAR_003987,350000,15000,Mid,High
CAR_003988,190000,52000,Low,Medium
CAR_003989,940000,140000,High,High
CAR_003990,475000,60000,Mid,Medium
CAR_003991,300000,17000,Low,Low
CAR_003992,250000,70000,Low,Medium
CAR_003993,93000,97000,Low,High
CAR_003994,290000,125000,Low,High
CAR_003995,75000,300000,Low,Very High
CAR_003996,4461000,120000,Low,High
CAR_003997,550000,87000,Mid,High
CAR_003998,285000,75000,Low,High
CAR_003999,240000,60000,Low,Medium
CAR_004000,850000,25000,High,High
CAR_004001,650000,26000,High,Low
CAR_004002,365000,78000,Low,High
CAR_004003,4461000,26000,High,Low
CAR_004004,4461000,35000,Low,Medium
CAR_004005,250000,100000,Low,High
CAR_004006,4461000,60000,Mid,High
CAR_004007,70000,90000,Low,High
CAR_004008,225000,80000,Low,High
CAR_004009,145000,100000,Low,High
CAR_004010,930000,20000,High,Low
CAR_004011,4461000,51000,Mid,High
CAR_004012,85000,120000,Low,High
CAR_004013,280000,55000,Low,Medium
CAR_004014,4461000,6000,Mid,Low
CAR_004015,150000,40000,Low,Medium
CAR_004016,900000,15000,High,Low
CAR_004017,120000,50000,Low,Medium
CAR_004018,4461000,90000,Low,High
CAR_004019,550000,38500,Mid,Medium
CAR_004020,775000,35000,High,Medium
CAR_004021,409999,60000,Low,Medium
CAR_004022,65000,70000,Low,Medium
CAR_004023,200000,90000,Low,High
CAR_004024,240000,50000,Low,Medium
CAR_004025,800000,108731,High,High
CAR_004026,400000,120000,Mid,High
CAR_004027,229999,40000,Low,Medium
CAR_004028,580000,120000,Mid,High
CAR_004029,175000,100000,Low,High
CAR_004030,250000,110000,Low,High
CAR_004031,4461000,80000,Low,High
CAR_004032,300000,90000,Low,High
CAR_004033,800000,60000,High,Medium
CAR_004034,4461000,75000,Low,High
CAR_004035,300000,20000,Low,Low
CAR_004036,350000,60000,Mid,High
CAR_004037,70000,105700,Low,High
CAR_004038,430999,14000,Mid,Low
CAR_004039,80000,70000,Low,High
CAR_004040,335000,28000,Low,High
CAR_004041,350000,51000,Mid,Medium
CAR_004042,315000,56000,Mid,Medium
CAR_004043,1100000,35000,Premium,Medium
CAR_004044,80000,24000,Low,Low
CAR_004045,285000,64000,Low,Medium
CAR_004046,100000,120000,Low,High
CAR_004047,225000,37091,Low,Medium
CAR_004048,4500000,80000,Premium,High
CAR_004049,320000,38900,Mid,Medium
CAR_004050,1249000,60000,Low,Medium
CAR_004051,120000,110000,Low,High
CAR_004052,200000,100000,Low,High
CAR_004053,1151000,85000,Premium,High
CAR_004054,120000,140000,Low,High
CAR_004055,220000,20000,Low,Low
CAR_004056,750000,15000,High,Low
CAR_004057,784000,60000,High,Medium
CAR_004058,500000,50000,Mid,Medium
CAR_004059,350000,60000,Mid,Low
CAR_004060,1400000,50000,Premium,Medium
CAR_004061,600000,100000,Mid,High
CAR_004062,525000,9400,Mid,Low
CAR_004063,930000,12000,High,Low
CAR_004064,440000,14100,Mid,Low
CAR_004065,434999,21000,Mid,High
CAR_004066,250000,28000,Low,Low
CAR_004067,940000,35000,Low,Medium
CAR_004068,1050000,31000,Premium,High
CAR_004069,4461000,58000,High,High
CAR_004070,229999,25000,Low,Low
CAR_004071,375000,72000,Mid,High
CAR_004072,640000,89000,High,High
CAR_004073,4461000,160000,High,Very High
CAR_004074,130000,30000,Low,Low
CAR_004075,300000,37555,Low,Medium
CAR_004076,440000,14000,Mid,Low
CAR_004077,595000,56600,Mid,Medium
CAR_004078,450000,110000,Mid,High
CAR_004079,690000,50000,High,Medium
CAR_004080,4461000,5000,Low,Low
CAR_004081,170000,100000,Low,High
CAR_004082,280000,120000,Low,High
CAR_004083,220000,67580,Low,High
CAR_004084,140000,100000,Low,High
CAR_004085,45000,60000,Low,Medium
CAR_004086,200000,125000,Low,High
CAR_004087,325000,120000,Mid,High
CAR_004088,300000,60000,Low,High
CAR_004089,120000,250000,Low,Very High
CAR_004090,535000,52600,Mid,Medium
CAR_004091,520000,82000,Low,High
CAR_004092,550000,19890,Low,Low
CAR_004093,280000,40000,Low,Medium
CAR_004094,225000,78000,Low,High
CAR_004095,750000,48238,High,Medium
CAR_004096,4461000,38365,Mid,Medium
CAR_004097,1250000,23670,Premium,Low
CAR_004098,650000,49834,High,Medium
CAR_004099,295000,57353,Low,High
CAR_004100,480000,68308,Mid,Medium
CAR_004101,575000,63240,Mid,High
CAR_004102,509999,60000,Mid,Medium
CAR_004103,69000,100000,Low,High
CAR_004104,200000,60000,Low,Medium
CAR_004105,449000,90000,Mid,High
CAR_004106,426000,1000,Mid,Low
CAR_004107,650000,60000,High,Low
CAR_004108,260000,50000,Low,Medium
CAR_004109,295000,90000,Low,High
CAR_004110,260000,30000,Low,Low
CAR_004111,120000,140000,Low,High
CAR_004112,155000,65000,Low,Medium
CAR_004113,450000,60000,Mid,Medium
CAR_004114,320000,80000,Mid,High
CAR_004115,123000,50000,Low,Medium
CAR_004116,4461000,110000,Low,High
CAR_004117,220000,90000,Low,High
CAR_004118,650000,37000,High,Medium
CAR_004119,285000,30000,Low,High
CAR_004120,725000,26000,High,Low
CAR_004121,97000,128000,Low,High
CAR_004122,625000,30000,High,Low
CAR_004123,550000,23000,Mid,Low
CAR_004124,130000,120000,Low,High
CAR_004125,240000,40000,Low,Medium
CAR_004126,600000,60000,Mid,Low
CAR_004127,350000,65000,Mid,Medium
CAR_004128,245000,32000,Low,Medium
CAR_004129,199000,52536,Low,Medium
CAR_004130,330000,100000,Mid,High
CAR_004131,150000,80000,Low,High
CAR_004132,927999,90000,High,High
CAR_004133,70000,60000,Low,Medium
CAR_004134,399000,55000,Mid,Medium
CAR_004135,4461000,90000,Mid,High
CAR_004136,125000,50000,Low,Medium
CAR_004137,4461000,90000,Low,High
CAR_004138,250000,25000,Low,Low
CAR_004139,675000,61000,High,Medium
CAR_004140,950000,60000,High,Low
CAR_004141,409999,45000,Mid,Medium
CAR_004142,4461000,60000,Low,Medium
CAR_004143,350000,75000,Mid,High
CAR_004144,51111,140000,Low,High
CAR_004145,290000,56000,Low,Medium
CAR_004146,310000,62000,Mid,Medium
CAR_004147,212000,58000,Low,Medium
CAR_004148,900000,49000,High,Medium
CAR_004149,221000,56000,Low,High
CAR_004150,675000,60000,High,High
CAR_004151,4461000,60000,Low,Medium
CAR_004152,350000,10000,Mid,Low
CAR_004153,140000,110000,Low,High
CAR_004154,4461000,116000,Low,High
CAR_004155,830000,40000,High,Medium
CAR_004156,180000,30000,Low,Low
CAR_004157,210000,109000,Low,High
CAR_004158,700000,90000,High,High
CAR_004159,45000,7000,Low,High
CAR_004160,125000,60000,Low,High
CAR_004161,530000,64916,Mid,Medium
CAR_004162,800000,37161,High,Medium
CAR_004163,580000,15000,Mid,Low
CAR_004164,4461000,118000,Premium,High
CAR_004165,300000,50852,Low,Medium
CAR_004166,300000,30000,Low,Low
CAR_004167,700000,77000,High,High
CAR_004168,4461000,60000,Low,Medium
CAR_004169,500000,120000,Mid,High
CAR_004170,428000,60000,Mid,Medium
CAR_004171,1400000,33000,Low,Medium
CAR_004172,219000,53500,Low,Medium
CAR_004173,500000,40000,Mid,Medium
CAR_004174,520000,60000,Mid,High
CAR_004175,509999,60000,Mid,Medium
CAR_004176,556000,24000,Mid,Low
CAR_004177,225000,120000,Low,High
CAR_004178,325000,65000,Mid,Medium
CAR_004179,365000,65000,Mid,Medium
CAR_004180,850000,60000,Low,High
CAR_004181,350000,75000,Mid,High
CAR_004182,4461000,60000,Low,Medium
CAR_004183,4461000,50000,Low,Medium
CAR_004184,140000,49000,Low,Medium
CAR_004185,665000,560000,High,Very High
CAR_004186,275000,14365,Low,High
CAR_004187,2750000,41000,Premium,Medium
CAR_004188,484999,65000,Mid,Medium
CAR_004189,565000,60000,Mid,Medium
CAR_004190,425000,60000,Mid,Medium
CAR_004191,925000,75000,High,High
CAR_004192,565000,72000,Mid,High
CAR_004193,525000,65000,Mid,Medium
CAR_004194,409999,60000,Mid,Medium
CAR_004195,570000,5000,Mid,Low
CAR_004196,160000,80000,Low,High
CAR_004197,749000,51500,Low,Medium
CAR_004198,300000,120000,Low,High
CAR_004199,550000,79800,Mid,High
CAR_004200,550000,97000,Mid,High
CAR_004201,1250000,6590,Premium,Low
CAR_004202,700000,49957,High,Medium
CAR_004203,600000,43235,Mid,Medium
CAR_004204,925000,50699,High,Medium
CAR_004205,1800000,126000,Premium,High
CAR_004206,459999,140730,Mid,High
CAR_004207,565000,46000,Mid,High
CAR_004208,170000,80000,Low,High
CAR_004209,4461000,256000,Low,Very High
CAR_004210,4461000,120000,Low,High
CAR_004211,819999,40000,High,Medium
CAR_004212,819999,40000,High,Medium
CAR_004213,320000,40000,Mid,Medium
CAR_004214,550000,135000,Mid,High
CAR_004215,550000,50000,Mid,Medium
CAR_004216,4461000,98000,Low,High
CAR_004217,1050000,70000,Premium,Medium
CAR_004218,950000,50000,High,Medium
CAR_004219,4461000,30000,High,Low
CAR_004220,500000,120000,Mid,High
CAR_004221,450000,70000,Mid,Medium
CAR_004222,720000,35000,High,Medium
CAR_004223,390000,60000,Mid,Medium
CAR_004224,500000,35000,Mid,Medium
CAR_004225,2500000,70000,Premium,Medium
CAR_004226,780000,50000,High,Medium
CAR_004227,484999,90000,Mid,High
CAR_004228,420000,90000,Mid,High
CAR_004229,1225000,60000,Premium,Medium
CAR_004230,350000,50000,Mid,Medium
CAR_004231,350000,120000,Mid,High
CAR_004232,4461000,60000,High,Very High
CAR_004233,125000,70000,Low,Medium
CAR_004234,4461000,100000,Low,High
CAR_004235,509999,15000,Mid,Low
CAR_004236,215000,60000,Low,High
CAR_004237,465000,25000,Mid,High
CAR_004238,625000,60000,High,High
CAR_004239,490000,66000,Mid,Medium
CAR_004240,880000,64000,High,Medium
CAR_004241,290000,49000,Low,Medium
CAR_004242,115999,100000,Low,High
CAR_004243,685000,72000,High,High
CAR_004244,300000,50000,Low,Medium
CAR_004245,4461000,44000,High,Medium
CAR_004246,480000,101000,Mid,High
CAR_004247,630000,55000,High,Medium
CAR_004248,190000,115000,Low,High
CAR_004249,4461000,100000,Mid,High
CAR_004250,850000,52000,High,Medium
CAR_004251,350000,105000,Mid,High
CAR_004252,425000,170000,Mid,Very High
CAR_004253,495000,105000,Mid,High
CAR_004254,890000,60000,High,Medium
CAR_004255,1100000,25000,Premium,High
CAR_004256,650000,218000,High,Very High
CAR_004257,465000,60000,Low,Low
CAR_004258,625000,60000,High,Medium
CAR_004259,490000,66000,Mid,Medium
CAR_004260,880000,60000,High,Medium
CAR_004261,290000,49000,Low,Medium
CAR_004262,115999,100000,Low,High
CAR_004263,685000,72000,High,High
CAR_004264,300000,50000,Low,Medium
CAR_004265,680000,60000,Low,Medium
CAR_004266,480000,101000,Mid,High
CAR_004267,630000,60000,High,Medium
CAR_004268,190000,115000,Low,High
CAR_004269,500000,100000,Mid,High
CAR_004270,850000,52000,Low,Medium
CAR_004271,350000,105000,Mid,High
CAR_004272,4461000,170000,Mid,Very High
CAR_004273,495000,105000,Mid,High
CAR_004274,890000,60000,High,Medium
CAR_004275,1100000,60000,Premium,Low
CAR_004276,650000,218000,High,Very High
CAR_004277,4461000,58000,Low,Medium
CAR_004278,300000,110000,Low,High
CAR_004279,614000,1000,High,Low
CAR_004280,250000,100000,Low,High
CAR_004281,250000,110000,Low,High
CAR_004282,200000,40000,Low,Medium
CAR_004283,290000,52000,Low,High
CAR_004284,320000,80000,Mid,High
CAR_004285,145000,52000,Low,Medium
CAR_004286,100000,124000,Low,High
CAR_004287,130000,210000,Low,Very High
CAR_004288,145000,66000,Low,Medium
CAR_004289,4461000,120000,Low,High
CAR_004290,680000,40000,High,Medium
CAR_004291,37500,90000,Low,High
CAR_004292,200000,60000,Low,High
CAR_004293,300000,110000,Low,High
CAR_004294,80000,56580,Low,High
CAR_004295,740000,45000,High,Medium
CAR_004296,630000,50000,High,High
CAR_004297,70000,68500,Low,Medium
CAR_004298,484999,5007,Mid,Low
CAR_004299,164000,30000,Low,Low
