customer_id,age,gender,state,city,pin_code,marital_status,education,occupation,join_date,tenure_years,account_type,account_segment,annual_income,balance,credit_score,num_products,has_credit_card,has_loan,has_insurance,has_demat,has_mutual_fund,loan_amount,loan_emi,credit_limit,credit_utilization_pct,monthly_txn_count,monthly_debit_amt,monthly_credit_amt,avg_txn_value,online_txn_pct,atm_withdrawal_freq,upi_txn_count,net_banking_logins,mobile_app_logins,branch_visits,complaints_last_year,complaint_resolved,nps_score,csat_score,days_since_last_txn,days_since_last_login,is_dormant,inactive_6m,churn
CUST0000621,31,Male,UP,Berhampur,964508,Single,Post-Graduate,Salaried,19-11-2011,12.54,NRI,Emerging Affluent,2187500,3390775.83,666,2,1,0,0,1,1,0,0,88370.27,28.34,13,395519.94,136558.99,28251.42,61.96,7,8,1,17,2,0,,0,4,18,1,0,0,0
CUST0002808,31,Male,Telangana,Rajkot,867112,Single,Doctorate,Salaried,24-08-2015,8.78,Current,Affluent,,239331.11,761,2,0,1,0,0,0,3932843.98,61183.46,0,0,16,43691.01,34781.8,2570.06,75.56,5,19,8,9,1,1,1,9,3,2,25,0,0,0
CUST0002693,41,Female,Delhi,Danapur,731979,Married,Post-Graduate,Salaried,15-04-2016,8.13,Fixed Deposit,Affluent,887600,1812900.39,469,4,0,1,0,0,0,20080.86,259.57,0,0,12,408651.48,58943.34,31434.73,85.85000000000001,7,9,10,14,0,1,1,6,5,0,8,0,0,0
CUST0004716,41,Female,Karnataka,Gudivada,094741,Married,Graduate,Self-Employed,06-05-2020,4.07,Salary,HNI,1125200,2529620.91,,4,0,0,1,0,0,0,0,0,0,14,652366.7,92918.59,43491.11,28.249999999999996,1,13,6,16,2,1,1,6,5,1,3,0,0,0
CUST0003306,55,Female,Tamil Nadu,Suryapet,989597,Divorced,Graduate,Self-Employed,30-04-2017,7.09,Savings,Emerging Affluent,3856800,7483367.63,610,3,1,0,0,0,1,0,0,275324.58,32.12,16,641391.79,288075.22,37728.93,83.02000000000001,4,9,4,19,1,0,,5,2,16,1,0,0,0
CUST0002847,34,Male,Karnataka,Rajahmundry,958460,Married,Graduate,Business Owner,21-07-2012,11.87,Salary,Mass,203400,94509.54,758,3,1,0,1,1,0,0,0,99929.2,58.52,15,34742.4,14773.46,2171.4,39.39,2,14,10,11,0,1,1,7,5,24,1,0,0,0
CUST0001047,50,Male,West Bengal,Loni,826537,Married,Post-Graduate,Retired,05-08-2017,6.83,Salary,Emerging Affluent,1080100,2378490.68,758,3,1,0,1,0,1,0,0,99330.34,36.84,10,654519.01,86172.82,59501.73,64.77000000000001,9,16,8,13,4,1,1,8,2,13,2,0,0,0
CUST0003129,42,Male,Rajasthan,Medininagar,295843,Married,Graduate,Retired,29-03-2016,8.18,Savings,UHNI,600600,499192.74,697,2,1,1,0,1,0,170785.24,4013.29,260113.08,35.92,11,95214.89,29459.54,7934.57,55.559999999999995,2,11,7,11,2,0,,0,4,10,5,0,0,0
CUST0006798,62,Male,Tamil Nadu,Mathura,695508,nan,Graduate,Salaried,19-08-2013,10.79,Savings,Emerging Affluent,353900,852572.92,678,1,1,0,0,0,1,0,0,66615.98,18.51,,82877.81,24814.53,4604.32,81.10000000000001,5,6,2,12,2,1,1,,2,0,11,0,0,0
CUST0008291,40,Male,West Bengal,Dhanbad,515266,Married,Post-Graduate,Self-Employed,10-01-2019,5.39,Current,Mass,753900,1356151.13,557,2,1,1,0,1,0,71637.55,2116.75,126879.4,25.83,22,180436.8,41802.35,7845.08,48.93,2,11,5,16,1,0,,7,2,32,4,0,0,0
CUST0008608,64,Male,Punjab,Kalyan-Dombivli,089384,Divorced,Doctorate,Salaried,25-07-2011,12.86,Savings,Mass,831700,1491042.96,657,3,1,1,0,1,0,660592.41,7122.08,97231.37,4.95,15,316268.42,44330.31,19766.78,82.35,6,7,11,6,1,0,,7,4,5,3,0,0,0
CUST0000744,42,Male,Tamil Nadu,Berhampur,441560,Married,Unknown,Salaried,05-09-2020,3.74,Salary,Emerging Affluent,2453400,4011375.32,579,2,1,1,0,0,0,320207.87,3603.21,152518.59,12.99,24,1333934.69,155869.82,53357.39,63.79,0,20,6,13,1,3,1,8,4,8,8,0,0,0
CUST0000223,50,Female,Rajasthan,Jamnagar,040735,Married,High School,Student,05-03-2012,12.25,Savings,Affluent,168700,400559.72,736,3,1,0,0,0,1,0,0,10000,33.68,18,46426.32,15604.39,2443.49,25.21,5,11,8,12,0,0,,9,4,19,4,0,0,0
CUST0009647,48,Other,Maharashtra,Gandhinagar,343121,Married,High School,Salaried,02-04-2010,14.18,Current,UHNI,453400,610940.41,620,4,1,1,0,1,1,87864.19,2684.16,203166.35,14.49,12,108801.65,41654.31,8369.36,24.27,2,12,4,16,1,3,1,1,5,1,7,0,0,0
CUST0000626,35,Male,Telangana,Katihar,970257,Married,High School,Retired,16-02-2011,13.3,Savings,Mass,5443200,9328046.19,529,4,1,0,0,1,0,0,0,234289.25,21.72,12,949700.38,277957.97,73053.88,48.58,2,11,6,13,0,0,,4,3,1,6,0,0,0
CUST0006031,20,Male,Punjab,Bardhaman,321429,Married,Post-Graduate,Retired,21-12-2013,10.45,Current,HNI,463300,1065424.29,664,3,0,0,1,1,1,0,0,0,0,18,199480.04,21449.58,10498.95,44.269999999999996,4,10,3,12,3,1,0,9,5,4,2,0,0,0
CUST0006011,41,Female,Punjab,Orai,616539,Married,Post-Graduate,Salaried,25-07-2023,0.85,Fixed Deposit,Affluent,294200,584388.84,705,2,0,1,0,0,0,97376.3,1110.36,0,0,25,191581.44,24018.04,7368.52,23.71,3,12,8,12,2,1,1,6,5,18,8,0,0,0
CUST0006957,43,Male,Gujarat,Guwahati,744453,Divorced,Graduate,Salaried,16-09-2012,11.72,Savings,Mass,869900,0,751,1,1,0,0,0,0,0,0,140493.79,26.42,18,0,79153.26,0,73.19,6,14,9,9,0,0,,1,5,8,0,0,0,1
CUST0007455,28,Female,Rajasthan,Kurnool,297812,Married,Post-Graduate,Salaried,01-07-2011,12.93,Savings,Emerging Affluent,638100,,759,5,1,0,0,0,0,0,0,182226.46,39.33,21,118211.57,55727.32,5373.25,69.87,5,12,4,15,0,0,,5,5,42,4,0,0,0
CUST0008636,26,Female,Rajasthan,Jammu,000090,Married,Post-Graduate,Self-Employed,08-08-2014,9.82,Salary,Affluent,941300,2182136.17,831,2,1,0,1,0,1,0,0,112469.81,46.3,13,709473.75,80259.79,50676.7,74.88,2,15,6,12,2,1,1,10,5,24,10,0,0,0
CUST0007723,44,Male,West Bengal,Rajkot,599811,Single,Doctorate,Salaried,02-03-2021,3.25,Savings,Mass,2865000,2410933.27,506,2,1,0,0,0,0,0,0,89755.19,47.37,19,769572.52,158332.13,38478.63,40.71,2,10,4,15,1,1,1,9,4,10,8,0,0,0
CUST0007646,34,Female,Gujarat,Haldia,481924,Married,Graduate,Retired,25-01-2015,9.36,Savings,Emerging Affluent,670600,969910.95,684,1,1,0,0,1,0,0,0,118863.43,35.75,15,299316.61,66208.53,18707.29,56.71000000000001,6,13,8,14,4,0,,10,3,24,7,0,0,0
CUST0001316,24,Male,West Bengal,Fatehpur,201533,Married,High School,Homemaker,18-07-2018,5.88,Savings,Mass,357300,545227.73,610,2,1,1,0,0,0,184506.32,2331.94,10000,5.05,17,122824.63,31154.83,6823.59,56.57,5,15,3,8,0,2,1,8,4,7,0,0,0,0
CUST0009129,49,Male,Telangana,Bahraich,885283,Married,High School,Salaried,19-06-2018,5.96,Savings,Affluent,1379100,2699793.9,665,1,0,1,0,0,0,261678.43,3841.67,0,0,17,562409.65,77757.12,31244.98,999,3,9,4,13,1,1,1,9,5,31,3,0,0,0
CUST0003529,18,Female,Gujarat,Vasai-Virar,196814,Single,Doctorate,Salaried,13-06-2011,12.98,NRI,UHNI,673300,393542.43,592,2,0,0,0,0,1,0,0,0,0,18,130522.6,54756.85,6869.61,22.84,4,16,11,13,1,0,,9,5,10,7,0,0,0
CUST0000354,39,Female,Maharashtra,Latur,623786,Married,High School,Self-Employed,27-04-2016,8.1,Savings,Affluent,1384000,944645.89,501,2,1,1,0,1,1,469302.43,9969.01,123449.62,37.11,22,292117.68,128567.97,12700.77,39.25,2,18,3,12,1,0,,,4,2,10,0,0,0
CUST0009075,68,Male,Delhi,Anand,209779,Married,Post-Graduate,Retired,09-02-2018,6.31,Savings,Mass,361600,352591.42,563,5,1,0,0,0,0,0,0,83257.07,35.17,17,19015.11,32442.48,1056.4,35.31,4,11,6,15,1,1,1,8,4,5,11,0,0,0
CUST0008157,44,Female,Delhi,Bhiwani,459555,Married,Doctorate,Self-Employed,25-11-2023,0.52,NRI,Emerging Affluent,321800,48660.12,693,1,1,0,0,0,1,0,0,148999.31,41.31,17,512.32,25242.77,28.46,76.69,2,11,5,13,1,0,,8,5,8,10,0,0,0
CUST0006408,45,Female,Tamil Nadu,Parbhani,859475,Single,Graduate,Homemaker,23-07-2020,3.86,NRI,Mass,805100,1532773.51,572,4,0,1,1,0,0,297407.91,3135.86,0,0,18,492067.46,72634.67,25898.29,49.370000000000005,8,11,9,18,0,0,,6,5,17,3,0,0,0
CUST0003768,58,Female,Gujarat,Aligarh,990678,Married,Graduate,Business Owner,24-10-2018,5.61,Current,Mass,3671100,5195530.84,746,2,1,0,0,0,0,0,0,10000,44.16,9,604177.48,293292.75,60417.75,75.46000000000001,3,13,3,18,2,0,,10,2,7,1,0,0,0
CUST0000240,53,Female,UP,Nellore,900157,Married,Graduate,Salaried,22-02-2013,11.28,Savings,Affluent,889900,917543.41,616,5,1,1,0,0,0,54965.9,665.74,201588.87,15.59,12,328005.86,37548.28,25231.22,81.54,4,15,4,11,1,0,,5,4,12,8,0,0,0
CUST0008494,34,Male,West Bengal,Narasaraopet,681522,Married,Unknown,Business Owner,04-07-2020,3.91,Savings,Emerging Affluent,280100,18137.3,688,1,0,0,0,0,0,0,0,0,0,23,5655.79,19266.98,235.66,24.36,6,19,10,13,1,0,,9,5,12,5,0,0,0
CUST0002192,48,Female,West Bengal,Ballia,368587,Married,Post-Graduate,Salaried,19-11-2013,10.54,Current,HNI,281200,371026.11,794,2,1,0,0,0,0,0,0,82253.22,70.4,10,56790.79,13113.1,5162.8,27.93,6,12,9,23,1,1,1,8,5,31,14,0,0,0
CUST0008759,44,Male,Telangana,Silchar,751774,Divorced,Post-Graduate,Self-Employed,22-09-2021,2.69,Savings,Emerging Affluent,1447300,3363110.46,790,1,1,0,0,1,1,0,0,118631.44,51.59,14,88106.29,73523.41,5873.75,73.83999999999999,5,13,7,17,0,2,1,6,4,6,6,0,0,0
CUST0005435,50,Male,Tamil Nadu,Khora ,929314,Single,Post-Graduate,Salaried,03-08-2021,2.83,Salary,Emerging Affluent,1747200,0,721,3,1,0,0,0,0,0,0,39846.37,44.81,24,0,159349.65,0,77.75,3,17,7,14,1,1,1,5,5,6,8,0,0,0
CUST0003298,29,Male,UP,Khandwa,514992,Single,Post-Graduate,Self-Employed,23-03-2016,8.2,NRI,Affluent,623400,80436.45,669,2,1,0,0,0,0,0,0,201018.55,30.89,14,31459.88,27669.96,2097.33,51.38,5,7,5,19,1,4,1,8,4,21,0,0,0,0
CUST0002532,29,Female,Rajasthan,Medininagar,632467,Married,Post-Graduate,Salaried,10-04-2014,10.15,Salary,Emerging Affluent,457800,788966.26,642,4,1,1,0,0,0,280980.7,2982.53,193470.29,42.57,20,63473.24,25418.72,3022.54,72.11,1,9,6,15,2,0,,6,3,9,1,0,0,0
CUST0007625,77,Female,Karnataka,Mahbubnagar,869611,Married,Post-Graduate,Salaried,18-01-2017,7.37,Savings,Mass,443600,603797.48,587,2,0,0,1,0,0,0,0,0,0,18,10550.87,18994.64,555.31,89.64,4,14,10,12,1,1,0,8,5,26,5,0,0,0
CUST0005650,54,,Delhi,Ambarnath,940192,Married,Graduate,Business Owner,01-05-2019,5.09,Savings,UHNI,262700,616034,642,2,0,0,0,0,0,0,0,0,0,20,175989.55,25784.44,8380.45,55.7,4,13,7,12,1,0,,3,3,10,15,0,0,0
CUST0002803,46,Male,Maharashtra,Guwahati,450818,Married,Doctorate,Retired,12-06-2019,4.98,Savings,Affluent,492100,315174.34,678,5,1,0,1,1,0,0,0,24972.3,19.83,,40928.57,47538.19,1637.14,95.17,4,12,7,11,3,0,,1,4,1,0,0,0,0
CUST0001019,37,Female,Maharashtra,Satara,334272,Single,Graduate,Self-Employed,29-10-2022,1.59,Savings,Emerging Affluent,383600,812992.78,681,2,0,0,0,0,0,0,0,0,0,16,50640,30864.48,2978.82,94.16,5,14,3,18,1,1,1,6,4,9,0,0,0,0
CUST0005181,44,Male,West Bengal,Jalgaon,682327,Married,Graduate,Self-Employed,13-12-2010,13.48,Savings,Mass,549800,648230.05,645,2,1,0,0,0,1,0,0,162840.09,2.69,27,256969.63,39381.38,9177.49,43.94,4,13,5,17,2,3,1,10,5,6,5,0,0,0
CUST0007342,47,Male,Tamil Nadu,Rajkot,919411,Married,Graduate,Retired,09-07-2012,11.9,Current,Emerging Affluent,1152000,531438.03,617,2,1,0,1,1,0,0,0,96410.64,14.83,25,149780.06,52964.5,5760.77,41.52,2,13,7,17,2,1,1,9,3,9,8,0,0,0
CUST0006118,31,Female,Karnataka,Kochi,176458,Married,High School,Self-Employed,08-07-2017,6.9,Savings,Mass,403100,867711.37,760,1,1,0,0,0,1,0,0,211200.73,23.27,15,283006.21,37991.93,17687.89,57.38999999999999,6,7,7,12,4,3,1,5,3,9,16,0,0,0
CUST0008564,44,Male,Gujarat,Secunderabad,697064,Married,Post-Graduate,Self-Employed,10-02-2018,6.31,Current,Emerging Affluent,2147800,258734,724,1,0,1,1,0,0,109031.78,1101.39,0,0,16,100753.73,100425.6,5926.69,84.71,3,15,9,9,3,1,0,6,4,5,1,0,0,0
CUST0001104,40,Female,Tamil Nadu,Howrah,442651,Married,High School,Student,29-08-2011,12.77,Fixed Deposit,Emerging Affluent,217000,45881.47,600,2,1,1,0,0,1,1669759.85,15708.89,10000,34.59,17,4906.16,14908.52,272.56,44.97,1,10,8,18,1,0,,7,5,2,16,0,0,0
CUST0003845,62,Female,Tamil Nadu,Phagwara,563140,Married,High School,Retired,02-10-2014,9.67,Salary,Emerging Affluent,239500,532413.62,642,1,1,1,0,0,1,398409.61,3943.01,235289.55,18.44,19,111784.84,23388.15,5589.24,71.72,7,3,2,21,2,0,,4,2,0,3,0,0,0
CUST0008040,71,Male,Gujarat,Bellary,513971,nan,Post-Graduate,Salaried,14-02-2014,10.3,Salary,Mass,760300,1631104.13,730,2,0,0,0,0,1,0,0,0,0,15,195648.41,72393.05,12228.03,23.98,3,12,8,20,1,0,,10,3,15,8,0,0,0
CUST0001672,37,Male,West Bengal,Bilaspur,487025,Divorced,Post-Graduate,Retired,23-05-2019,5.03,Savings,Mass,483900,1036493.01,749,2,1,0,0,0,0,0,0,10000,30.37,24,335757.42,25602.72,13430.3,86.04,4,11,2,17,1,1,1,8,4,26,6,0,0,0
CUST0005427,54,Female,Karnataka,Thoothukudi,023985,Married,High School,Self-Employed,30-08-2013,10.76,Savings,Mass,563200,833113.9,743,5,0,1,0,0,1,49094.68,998.34,0,0,24,59272.04,27176.8,2370.88,73.63,1,10,7,13,2,2,0,9,3,14,2,0,0,0
CUST0004554,29,Female,Delhi,Karawal Nagar,017182,Married,Post-Graduate,Salaried,22-05-2023,1.03,Savings,Emerging Affluent,269500,488107.9,740,2,1,0,0,1,0,0,0,108825.69,47.16,17,79819.89,15540.08,4434.44,80.64,2,9,8,12,1,0,,9,,0,4,0,0,0
CUST0003380,32,Male,Gujarat,Vadodara,811618,Single,High School,Business Owner,03-05-2019,5.08,Savings,Emerging Affluent,599300,1372435.34,626,5,1,0,0,1,1,0,0,83810.2,40.58,,178809.11,34122.66,6386.04,53.49,3,8,3,12,0,4,1,7,5,3,3,0,0,0
CUST0008099,47,Female,Tamil Nadu,Vellore,478554,Married,Graduate,Freelancer,05-10-2019,4.66,Salary,Mass,,0,653,1,1,1,1,0,1,79256.24,2121.59,161088.24,29.1,12,0,43164.14,0,58.089999999999996,4,20,8,17,2,1,1,6,4,4,4,0,0,0
CUST0009476,42,Female,Rajasthan,Thoothukudi,654498,Divorced,High School,Salaried,24-09-2022,1.69,Savings,Mass,1766500,2636534.18,690,4,1,0,1,1,0,0,0,163525.95,15.4,16,592718.12,143016.14,34865.77,69.03,3,11,10,15,2,3,1,7,2,10,0,0,0,0
CUST0005817,31,Female,Rajasthan,Mau,909602,Divorced,Graduate,Salaried,13-11-2018,5.55,Fixed Deposit,Emerging Affluent,202200,0,665,2,1,1,0,1,0,109589.64,992.89,147015.7,59.43,16,0,12800.85,0,77.18,4,11,8,22,1,2,1,5,2,11,22,0,0,0
CUST0009314,40,Male,Tamil Nadu,Kolhapur,178081,Married,Graduate,Self-Employed,26-10-2023,0.6,Fixed Deposit,UHNI,899000,1006492.58,612,1,1,0,0,0,0,0,0,110319.08,30.5,17,349179.98,75439.64,19398.89,79.07,5,12,7,16,2,1,1,4,4,1,4,0,0,0
CUST0005329,48,Female,Telangana,Mangalore,217905,Married,High School,Salaried,02-03-2023,1.25,Current,Affluent,,165753.12,541,1,1,0,0,1,0,0,0,141745.02,16.79,10,24031.87,32540.27,2184.72,50.970000000000006,3,11,8,15,0,0,,7,4,50,9,0,0,0
CUST0007627,56,Male,UP,Farrukhabad,521747,Single,Doctorate,Salaried,13-06-2020,3.97,Savings,Emerging Affluent,523100,743709.3,729,2,1,0,0,0,0,0,0,265411.23,11.19,15,248217.23,25407.18,15513.58,61.739999999999995,6,11,8,12,0,3,0,3,5,0,1,0,0,0
CUST0003435,71,Female,Delhi,Ramagundam,535616,nan,Unknown,Salaried,06-05-2011,13.08,Savings,Mass,926900,1724016.49,694,2,0,0,0,0,0,0,0,0,0,15,33530.89,79008.84,2095.68,50.519999999999996,6,15,6,10,2,0,,2,3,11,7,0,0,0
CUST0009422,45,Female,Delhi,Bongaigaon,017469,nan,Graduate,Self-Employed,03-02-2013,11.33,Fixed Deposit,Affluent,2847200,4666762.31,786,2,0,0,1,1,0,0,0,0,0,14,54470.69,237315.09,3631.38,49.19,5,11,3,13,0,0,,10,2,4,0,0,0,0
CUST0009496,26,Female,Gujarat,Amritsar,312152,Single,Graduate,Homemaker,10-10-2022,1.64,Savings,Affluent,234800,490171.85,709,3,0,0,0,0,0,0,0,0,0,20,123379.21,20329.83,5875.2,60.980000000000004,3,9,3,13,1,2,0,6,5,21,1,0,0,0
CUST0004802,41,Male,Tamil Nadu,Giridih,417704,Married,Graduate,Homemaker,28-02-2018,6.26,NRI,Affluent,2044200,11990597,738,3,0,1,0,1,0,965118.53,43613.19,0,0,15,14780.49,199623.01,923.78,63.800000000000004,6,12,6,11,1,0,,4,5,13,1,0,0,0
CUST0000218,38,Male,Rajasthan,Malda,933204,Divorced,Doctorate,Salaried,14-06-2015,8.97,Savings,Mass,958300,479875.05,725,1,1,1,0,0,0,759927.07,9062.69,217035.09,40.64,12,133707.31,75188.43,10285.18,38.800000000000004,6,15,12,10,2,0,,7,3,36,4,0,0,0
CUST0008972,61,Male,Karnataka,Guntur,742929,Married,High School,Salaried,07-09-2017,6.74,Fixed Deposit,Emerging Affluent,7576100,2368287.51,750,3,0,0,0,0,0,0,0,0,0,15,658174.02,373369.51,41135.88,92.58999999999999,4,11,3,17,0,0,,9,4,16,6,0,0,0
CUST0008079,46,Male,Maharashtra,Hapur,319545,nan,Unknown,Freelancer,17-02-2015,9.29,Salary,Mass,847500,772017.73,730,2,1,1,1,1,0,249997.37,3667.82,64865.53,28.68,21,249082.44,42656.7,11321.93,63.36000000000001,4,19,4,17,2,0,,10,5,31,6,0,0,0
CUST0008492,29,Male,Gujarat,Yamunanagar,524348,Single,Graduate,Business Owner,10-08-2017,6.81,Savings,Emerging Affluent,3191300,3609320.99,688,1,1,1,1,0,0,89339.41,1181.8,10000,33.19,17,735420.22,260128.74,40856.68,59.36,5,9,9,18,2,0,,2,3,22,8,0,0,0
CUST0001035,35,Female,UP,Shimoga,860741,Married,Graduate,Salaried,02-04-2012,12.17,Current,Mass,1425600,3120543.66,649,1,1,1,1,0,0,132264.71,2423.69,77827.51,44.31,17,200601.7,86379.3,11144.54,74.07000000000001,2,10,9,13,1,0,,7,5,1,33,0,0,0
CUST0004437,57,Male,West Bengal,Tadipatri,678225,Single,Graduate,Retired,09-09-2018,5.73,Current,Emerging Affluent,3028000,7198304.25,651,1,1,1,0,0,0,437606.78,8963.79,116693.72,51.14,21,2170814.71,159674.17,98673.4,27.950000000000003,2,10,9,6,2,0,,9,5,10,15,0,0,0
CUST0003054,31,Male,Karnataka,Bhilwara,780597,Divorced,Doctorate,Freelancer,04-04-2020,4.16,Current,Mass,355500,447882.71,878,5,1,0,1,0,1,0,0,166976.9,69.34,17,99650.99,16273.3,5536.17,50.160000000000004,1,18,5,13,2,4,1,8,3,10,0,0,0,0
CUST0004668,63,Other,Maharashtra,Anand,212532,Married,High School,Self-Employed,10-12-2011,12.48,NRI,Affluent,721600,664933.55,620,5,0,1,1,0,0,554569.84,8372.14,0,0,21,127823.66,65503.01,5810.17,65.49000000000001,5,17,4,13,2,0,,5,5,22,3,0,0,0
CUST0003291,60,Female,Telangana,Dewas,561829,nan,High School,Salaried,02-07-2019,4.92,Savings,Mass,1046600,463281.11,633,3,1,1,1,0,1,524464.54,6261.84,225706.83,18.53,16,143042.81,101442.86,8414.28,71.92,2,13,3,13,1,1,1,9,4,16,19,0,0,0
CUST0006404,48,Male,West Bengal,Sonipat,212393,Single,Graduate,Business Owner,14-12-2019,4.47,Fixed Deposit,HNI,364500,739861.66,527,1,0,0,1,0,0,0,0,0,0,20,193709.8,25467.45,9224.28,22.91,3,9,2,13,1,1,1,4,5,3,3,0,0,0
CUST0000907,24,Female,UP,Karimnagar,171672,Married,Post-Graduate,Salaried,19-06-2010,13.96,Current,Mass,710600,,,3,1,1,0,0,1,92693.72,810.15,97098.24,37.08,11,518182.27,61542.44,43181.86,87.83,4,9,6,9,1,1,0,10,1,30,10,0,0,0
CUST0005606,44,Female,Karnataka,Gwalior,992608,Divorced,Graduate,Business Owner,05-04-2014,10.16,Savings,Mass,3297200,3936034.31,610,4,1,1,1,0,0,68300.36,641.48,129356.41,56.3,19,1301277.83,161944.69,65063.89,31.330000000000002,3,11,3,12,3,1,1,6,5,27,21,0,0,0
CUST0006352,28,Male,Maharashtra,Madhyamgram,467286,Married,Unknown,Salaried,19-09-2021,2.7,Fixed Deposit,HNI,2263200,2609241.49,820,5,0,0,1,0,1,0,0,0,0,18,685122.8,167048.54,36059.09,51.42,7,8,6,15,2,0,,8,4,15,19,0,0,0
CUST0005782,33,Male,Rajasthan,Mau,597642,Single,High School,Salaried,01-05-2017,7.09,Current,Mass,279400,201847.27,639,1,1,1,1,0,0,1677035.31,14470.56,134306.62,7.99,15,59047.13,26732.05,3690.45,8.52,3,11,3,19,0,0,,1,4,15,4,0,0,0
CUST0003329,27,Female,Punjab,Dhanbad,244520,Single,Graduate,Business Owner,18-02-2021,3.28,Fixed Deposit,Mass,289600,233378.21,766,3,0,1,1,0,0,92777.81,842.67,0,0,8,52652.72,22984.82,5850.3,25.509999999999998,6,7,2,17,1,0,,4,3,8,3,0,0,0
CUST0002523,46,Female,UP,Kalyan-Dombivli,200926,Married,Post-Graduate,Freelancer,13-06-2015,8.98,Salary,Affluent,807800,990239.43,665,1,0,1,1,1,0,45915.15,2222.26,0,0,15,192044.34,54978.31,12002.77,82.42,3,5,6,11,1,0,,6,5,2,1,0,0,0
CUST0008289,33,Female,Karnataka,New Delhi,685462,Single,Graduate,Self-Employed,27-08-2013,10.77,Savings,HNI,100500,85823.2,642,2,0,1,0,0,1,2261835.28,40693.8,0,0,8,1733.17,7655.44,192.57,89.7,4,12,6,16,2,1,1,9,4,1,12,0,0,0
CUST0009299,43,Male,Rajasthan,Karawal Nagar,325042,Married,Graduate,Salaried,24-09-2019,4.69,Current,Mass,7871700,12013894.83,764,4,0,1,1,1,0,464224.85,6820.16,0,0,13,4592518.86,782822.66,328037.06,46.03,4,12,5,15,0,0,,7,4,2,11,0,0,0
CUST0006111,55,Female,Telangana,Kurnool,991603,Married,High School,Salaried,24-09-2023,0.69,Savings,Emerging Affluent,743100,1509111.28,537,1,0,0,1,1,1,0,0,0,0,13,463992.14,70401.42,33142.3,83.17999999999999,3,14,4,16,0,1,1,8,4,1,13,0,0,0
CUST0003542,60,Male,West Bengal,Belgaum,779803,Single,High School,Self-Employed,10-11-2018,5.56,Current,Mass,244100,416912.21,657,4,1,1,0,0,0,330800.88,7229.17,94480.71,48.42,18,127867.29,22949.08,6729.86,73.37,7,7,10,8,2,0,,7,5,20,16,0,0,0
CUST0006121,40,Other,Gujarat,Kishanganj,430601,Married,High School,Student,21-08-2013,10.79,Current,Emerging Affluent,151300,307980.51,621,1,1,0,0,0,0,0,0,265230.4,13.07,19,56024.87,9776.55,2801.24,34.44,5,12,8,11,1,0,,3,4,10,11,0,0,0
CUST0003567,44,Female,Punjab,Rampur,614122,Married,Unknown,Salaried,10-04-2016,8.15,Savings,Mass,806900,461865.12,785,2,0,1,0,0,0,58281.72,1028.03,0,0,25,118889.96,44781.28,4572.69,42.78,4,18,6,16,0,1,1,8,5,18,5,0,0,0
CUST0008273,35,Female,Telangana,Karimnagar,775262,Single,Graduate,Salaried,06-05-2016,8.08,Salary,Emerging Affluent,1275400,865550.75,738,1,0,1,1,0,0,328193.73,5186.19,0,0,17,343801.26,118638.97,19100.07,41.410000000000004,7,14,7,15,0,2,1,8,1,8,18,0,0,0
CUST0004773,50,Female,West Bengal,Thane,935016,Single,Graduate,Freelancer,27-11-2015,8.52,Savings,Mass,291100,660973.32,684,2,0,1,0,0,0,94040.29,3608.27,0,0,19,146350.15,21540.79,7317.51,70.06,6,19,4,11,4,1,1,7,4,1,11,0,0,0
CUST0000853,33,Male,Delhi,Panchkula,544974,Married,High School,Salaried,07-09-2011,12.74,Fixed Deposit,Affluent,1449300,1066051.59,805,2,0,0,1,0,0,0,0,0,0,14,282569.2,101592.47,18837.95,75.22,4,13,6,19,1,2,1,7,4,18,9,0,0,0
CUST0003205,29,Female,Punjab,Davanagere,202466,Divorced,Graduate,Homemaker,19-04-2012,12.13,Savings,UHNI,558800,1284080.19,660,3,0,1,0,0,0,99704.55,2381.4,0,0,23,15419.2,37305.12,642.47,96.12,2,13,9,11,2,0,,6,3,12,4,0,0,0
CUST0001863,52,Female,Delhi,Tumkur,194390,Divorced,Post-Graduate,Salaried,18-08-2023,0.79,Current,Mass,212100,334270.85,699,1,1,0,0,0,0,0,0,55271.01,15.31,17,93634.18,17970.31,5201.9,68.93,6,11,7,14,0,0,,9,4,12,1,0,0,0
CUST0007703,33,Male,Telangana,Bettiah,402295,Married,Graduate,Salaried,26-03-2012,12.19,Current,Emerging Affluent,1373000,3193288.7,727,1,1,0,0,0,0,0,0,201786.29,8.89,10,735832.51,85705.88,66893.86,75.74,3,12,3,20,1,3,1,8,3,18,14,0,0,0
CUST0009612,50,Male,Tamil Nadu,Moradabad,646682,Single,Graduate,Business Owner,11-05-2020,4.06,Savings,Mass,2059200,4261811.4,702,1,1,0,0,0,0,0,0,113170.23,3.05,21,149282.75,96084.95,6785.58,38.129999999999995,2,12,5,13,0,0,,1,3,4,10,0,0,0
CUST0003211,57,Male,Gujarat,Darbhanga,677732,Married,Graduate,Business Owner,02-08-2018,5.84,Fixed Deposit,Emerging Affluent,245200,30209.54,661,3,1,1,1,1,1,300025,3922.27,112553.8,28.78,29,7057.76,24091.75,235.26,43.29,1,17,6,12,0,0,,7,4,26,1,0,0,0
