customer_id,age,gender,state,city,pin_code,marital_status,education,occupation,join_date,tenure_years,account_type,account_segment,annual_income,balance,credit_score,num_products,has_credit_card,has_loan,has_insurance,has_demat,has_mutual_fund,loan_amount,loan_emi,credit_limit,credit_utilization_pct,monthly_txn_count,monthly_debit_amt,monthly_credit_amt,avg_txn_value,online_txn_pct,atm_withdrawal_freq,upi_txn_count,net_banking_logins,mobile_app_logins,branch_visits,complaints_last_year,complaint_resolved,nps_score,csat_score,days_since_last_txn,days_since_last_login,is_dormant,inactive_6m,churn,complaints_resolved
CUST0005322,26,Male,Telangana,Bharatpur,621123,Single,Graduate,Retired,2016-07-14,7.89,Salary,Mass,1424300.0,1143453.81,649.0,2,1,1,1,0,1,743084.31,11306.92,103781.46,6.88,11.0,169191.31,89016.72,14099.28,26.73,2,10,6,19,3,0,nan,8.0,3.0,42,6,0,0,0,nan
CUST0003533,40,Female,Karnataka,Tenali,843556,Married,Graduate,Business Owner,2012-01-24,12.36,Current,Emerging Affluent,5627600.0,2657295.27,573.0,1,0,1,0,1,0,38153.06,422.42,0.0,0.0,16.0,928540.32,508740.79,54620.02,53.66,0,16,3,20,1,2,yes,8.0,2.0,2,12,0,0,0,yes
CUST0007531,58,Female,UP,Ujjain,873561,Married,Post-Graduate,Salaried,2012-12-11,11.48,NRI,Mass,2210100.0,0.0,697.0,2,1,1,1,0,0,126067.44,5376.6,250376.68,6.84,20.0,0.0,150861.01,0.0,48.28,5,13,6,12,4,0,nan,3.0,4.0,2,6,0,0,1,nan
CUST0003144,34,Male,UP,Kollam,395862,Single,High School,Homemaker,2014-10-02,9.67,Salary,Emerging Affluent,649000.0,1576752.59,645.0,3,1,1,0,1,1,707622.15,10234.88,54227.89,34.97,20.0,44256.97,51525.77,2107.47,81.89,0,7,6,7,0,5,yes,7.0,4.0,20,6,0,0,0,yes
CUST0005642,34,Male,Rajasthan,Ahmednagar,796405,Married,Graduate,Business Owner,2010-04-18,14.13,Current,Mass,277300.0,223136.5,718.0,1,1,1,0,0,1,56639.47,496.77,177367.59,14.56,17.0,49309.76,27378.89,2739.43,83.00999999999999,5,4,5,14,2,1,yes,7.0,4.0,2,1,0,0,0,yes
CUST0002070,54,Female,Gujarat,Farrukhabad,968653,Single,High School,Salaried,2011-02-19,13.29,Savings,Affluent,1362700.0,2843577.05,615.0,3,0,1,1,1,1,1572394.24,15222.75,0.0,0.0,16.0,256213.71,86788.45,15071.39,37.38,1,10,3,8,0,4,yes,7.0,5.0,38,5,0,0,0,yes
CUST0005442,33,Male,Maharashtra,Buxar,979062,Married,High School,Business Owner,2014-03-21,10.21,Current,Mass,848600.0,229292.76,736.0,2,0,1,1,0,0,260667.27,3209.34,0.0,0.0,14.0,6604.07,40003.57,440.27,55.34,3,12,1,18,2,0,nan,10.0,4.0,19,2,0,0,0,nan
CUST0002725,67,Male,Delhi,Bhilwara,338741,Widowed,Post-Graduate,Salaried,2023-10-08,0.65,Savings,Emerging Affluent,597600.0,679772.97,595.0,4,0,1,0,1,1,776125.84,8634.72,0.0,0.0,21.0,373925.94,28131.5,16996.63,50.1,3,13,4,9,1,0,nan,8.0,4.0,15,5,0,0,0,nan
CUST0004355,47,Male,Tamil Nadu,Jabalpur,698865,Married,High School,Salaried,2017-02-02,7.33,Current,Emerging Affluent,670700.0,98577.65,630.0,3,1,0,1,0,0,0.0,0.0,17066.65,25.18,19.0,20735.37,18700.23,1036.77,77.56,3,14,3,16,1,0,nan,8.0,5.0,28,2,0,0,0,nan
CUST0002974,67,Male,Karnataka,Mira-Bhayandar,94952,Married,Post-Graduate,Business Owner,2017-04-24,7.11,Current,Mass,698700.0,1171273.38,605.0,2,0,1,1,1,0,3095541.91,54889.96,0.0,0.0,17.0,224624.53,62290.24,12479.14,84.85000000000001,2,16,7,15,1,0,nan,10.0,4.0,7,7,0,0,0,nan
CUST0007554,26,Female,Gujarat,Muzaffarnagar,307935,Married,Graduate,Salaried,2011-10-06,12.66,Savings,Mass,429000.0,350395.87,581.0,4,1,0,1,0,1,0.0,0.0,238060.2,62.36,24.0,66523.05,28413.12,2660.92,43.91,5,15,5,15,2,1,yes,9.0,3.0,6,1,0,0,0,yes
CUST0002971,18,Female,Maharashtra,Thane,238013,Married,High School,Salaried,2022-01-16,2.38,Savings,Emerging Affluent,2412900.0,5929714.48,689.0,1,0,1,0,0,0,561712.33,14668.95,0.0,0.0,21.0,2329149.62,155570.72,105870.44,55.94,5,14,2,11,2,5,yes,8.0,4.0,7,8,0,0,0,yes
CUST0004124,44,Male,West Bengal,Kalyan-Dombivli,448905,Single,Post-Graduate,Self-Employed,2019-01-18,5.37,Current,Mass,2366300.0,5436352.66,667.0,1,1,1,1,0,0,531628.5,14316.6,185254.47,23.01,15.0,91756.63,210356.03,5734.79,64.2,4,22,5,16,0,1,yes,9.0,3.0,16,5,0,0,0,yes
CUST0006949,37,Female,Karnataka,Ahmedabad,478021,Single,Post-Graduate,Self-Employed,2013-01-30,11.34,Fixed Deposit,Mass,1048700.0,2502372.31,595.0,2,0,0,1,0,1,0.0,0.0,0.0,0.0,8.0,543536.56,45605.23,60392.95,32.61,5,10,2,10,2,0,nan,9.0,5.0,25,21,0,0,0,nan
CUST0002216,45,Male,Tamil Nadu,Firozabad,715407,Married,Post-Graduate,Self-Employed,2016-06-15,7.97,Savings,Emerging Affluent,591200.0,948058.25,683.0,2,1,1,1,1,0,150823.05,1833.16,106804.06,6.79,13.0,249646.1,36993.99,17831.86,76.19,3,10,6,18,1,0,nan,7.0,4.0,0,6,0,0,0,nan
CUST0006775,27,Male,Delhi,Kharagpur,537052,Married,Post-Graduate,Salaried,2011-04-11,13.15,Current,Emerging Affluent,463500.0,981793.78,825.0,4,1,0,0,1,0,0.0,0.0,178832.66,25.08,16.0,243538.38,38578.25,14325.79,54.53,3,12,9,12,2,1,yes,4.0,1.0,61,5,0,0,0,yes
CUST0007106,36,Other,Delhi,Delhi,726864,Married,Graduate,Salaried,2015-02-25,9.27,Salary,Emerging Affluent,4462800.0,10441089.76,592.0,3,0,0,1,0,1,0.0,0.0,0.0,0.0,14.0,2212110.74,437194.78,147474.05,41.14,2,13,9,14,1,0,nan,8.0,5.0,2,8,0,0,0,nan
CUST0006537,29,Male,Maharashtra,Thrissur,832517,Married,Post-Graduate,Self-Employed,2012-01-02,12.42,Current,Emerging Affluent,553900.0,121719.25,494.0,3,1,0,0,0,1,0.0,0.0,46595.8,45.92,21.0,34261.18,44610.05,1557.33,55.84,6,9,4,12,1,0,nan,7.0,5.0,13,8,0,0,0,nan
CUST0009293,21,Male,Telangana,Madhyamgram,323797,Single,Post-Graduate,Homemaker,2015-05-22,9.04,Savings,Mass,833900.0,1250735.79,613.0,3,0,0,1,0,0,0.0,0.0,0.0,0.0,16.0,332430.26,44202.56,19554.72,53.21,7,7,5,13,1,0,nan,10.0,4.0,8,13,0,0,0,nan
CUST0004138,46,Female,Punjab,Mau,75288,Married,Graduate,Self-Employed,2010-02-03,14.33,Savings,Emerging Affluent,1699000.0,3124179.49,719.0,4,1,0,0,1,0,0.0,0.0,192432.74,35.66,18.0,765611.17,140556.22,40295.32,25.15,4,12,12,17,3,0,nan,10.0,3.0,24,28,0,0,0,nan
CUST0002909,36,Male,Karnataka,Vijayawada,539530,Widowed,Post-Graduate,Student,2023-03-15,1.22,Savings,Affluent,125800.0,179646.97,686.0,1,0,0,1,1,0,0.0,0.0,0.0,0.0,20.0,29062.3,10136.11,1383.92,50.73,5,19,12,15,3,0,nan,8.0,4.0,5,3,0,0,0,nan
CUST0004735,45,Male,Gujarat,Mumbai,201088,Single,Post-Graduate,Self-Employed,2017-02-16,7.29,Savings,HNI,1094500.0,0.0,553.0,1,1,1,0,1,0,43922.03,389.25,71478.48,9.6,20.0,0.0,54278.24,0.0,62.59,2,7,3,12,1,2,no,6.0,5.0,14,0,0,0,1,no
CUST0008786,44,Female,Tamil Nadu,Jaunpur,663719,Married,Graduate,Self-Employed,2020-10-16,3.63,NRI,Affluent,309300.0,360103.73,553.0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,13.0,71272.65,19962.58,5090.9,89.98,3,15,4,12,2,0,nan,9.0,2.0,85,6,0,0,0,nan
CUST0005154,35,Male,Gujarat,Saharanpur,147674,Married,Unknown,Salaried,2020-09-08,3.73,NRI,HNI,1572900.0,2012296.97,832.0,5,0,0,0,0,0,0.0,0.0,0.0,0.0,16.0,569453.74,101510.75,33497.28,73.92999999999999,5,21,6,17,1,0,nan,10.0,4.0,13,8,0,0,0,nan
CUST0006628,60,Male,West Bengal,Danapur,589126,Married,Post-Graduate,Business Owner,2011-10-03,12.67,Current,Emerging Affluent,2775300.0,1681554.06,634.0,1,1,1,0,1,0,3061419.9,225388.54,201140.03,30.89,12.0,469418.56,163291.24,36109.12,9.0,2,14,10,16,0,1,yes,10.0,2.0,4,7,0,0,0,yes
CUST0001740,64,Female,Punjab,Sangli-Miraj & Kupwad,598651,Married,Post-Graduate,Homemaker,2020-04-02,4.17,Current,Mass,1217800.0,1077633.85,703.0,1,1,1,0,0,0,116335.33,5623.55,197836.8,25.6,18.0,67336.29,68542.44,3544.02,30.81,3,14,1,13,1,1,yes,9.0,5.0,5,2,0,0,0,yes
CUST0008543,33,Male,Delhi,Ramgarh,232533,Married,High School,Self-Employed,2022-06-30,1.92,Savings,HNI,324500.0,593580.84,629.0,4,0,1,0,0,1,95113.64,803.08,0.0,0.0,15.0,126256.72,19271.4,7891.04,42.49,4,12,5,12,0,3,yes,9.0,5.0,2,4,0,0,0,yes
CUST0007654,48,Female,UP,Tezpur,696260,Single,Post-Graduate,Salaried,2018-03-30,6.18,Fixed Deposit,HNI,595100.0,1083459.9,577.0,1,1,1,0,0,0,442670.88,6975.83,173314.76,29.56,25.0,51246.07,36953.42,1971.0,78.14,7,5,6,13,2,0,nan,5.0,4.0,18,2,0,0,0,nan
CUST0007918,36,Female,Delhi,Pali,54333,Single,Graduate,Business Owner,2020-11-20,3.53,Savings,UHNI,360800.0,566403.63,641.0,3,1,1,0,0,1,2443294.38,43883.0,257095.73,32.48,21.0,44351.11,31645.41,2015.96,40.03,8,18,6,9,1,4,yes,10.0,5.0,11,7,0,0,0,yes
CUST0009650,44,Male,Delhi,Thane,468561,Married,Graduate,Salaried,2019-11-19,4.54,Current,Emerging Affluent,1855200.0,4319388.73,773.0,4,1,1,1,0,0,212644.02,2096.19,95329.68,39.0,20.0,1266857.93,98200.3,60326.57,74.35000000000001,2,10,7,13,2,1,no,6.0,4.0,10,0,0,0,0,no
CUST0002514,38,Male,Delhi,Allahabad,802283,Single,Unknown,Salaried,2020-05-21,4.03,Savings,Affluent,489800.0,798939.81,869.0,1,0,1,0,0,0,551363.85,5277.62,0.0,0.0,17.0,30796.22,24294.91,1710.9,62.74999999999999,3,5,3,15,0,2,no,7.0,5.0,46,11,0,0,0,no
CUST0005716,36,Female,Punjab,Guna,748200,Married,High School,Salaried,2010-05-14,14.06,Current,UHNI,936300.0,658043.69,680.0,1,1,1,1,1,0,163497.44,2976.7,264585.86,51.5,17.0,25678.94,41109.26,1426.61,62.0,6,15,4,15,2,1,yes,7.0,4.0,1,4,0,0,0,yes
CUST0008592,20,Female,Maharashtra,Madurai,997908,Married,High School,Salaried,2013-05-26,11.02,Savings,Mass,928500.0,2233670.13,738.0,1,0,0,1,0,1,0.0,0.0,0.0,0.0,18.0,515740.82,53343.36,27144.25,59.72,0,17,6,15,2,4,yes,8.0,5.0,17,2,0,0,0,yes
CUST0002759,27,Female,Maharashtra,Rampur,873539,Married,High School,Student,2018-01-27,6.35,Salary,Emerging Affluent,94100.0,200569.86,624.0,2,1,0,1,0,0,0.0,0.0,154137.17,47.8,16.0,35103.48,7221.03,2064.91,63.59,6,7,6,12,0,2,yes,10.0,4.0,25,2,0,0,0,yes
CUST0002733,49,Female,Delhi,Saharanpur,233469,Single,High School,Salaried,2015-02-12,9.31,Savings,Affluent,3160100.0,7752224.03,615.0,2,1,0,1,0,0,0.0,0.0,162440.23,9.97,14.0,105128.24,151999.32,7008.55,63.92,1,15,12,12,1,1,yes,10.0,5.0,1,10,0,0,0,yes
CUST0009172,42,Male,Tamil Nadu,Kurnool,526875,Married,Unknown,Business Owner,2011-07-08,12.91,Current,Emerging Affluent,715200.0,491970.69,678.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,19.0,56624.5,40081.19,2831.22,87.6,3,19,5,11,1,0,nan,2.0,3.0,45,4,0,0,0,nan
CUST0001564,53,Female,Tamil Nadu,Tiruvottiyur,774212,Married,High School,Salaried,2017-03-18,7.21,Savings,Mass,1154200.0,1443048.27,654.0,2,1,1,1,0,0,1129765.49,20863.86,139783.19,2.84,16.0,249722.75,62548.99,14689.57,42.46,3,10,4,17,3,0,nan,8.0,4.0,30,1,0,0,0,nan
CUST0006271,37,Male,Delhi,Sikar,808688,Single,Unknown,Business Owner,2013-12-09,10.48,Salary,Mass,591600.0,682674.81,810.0,1,0,1,1,0,0,129738.53,1830.02,0.0,0.0,16.0,50397.7,36702.84,2964.57,45.58,3,15,5,12,2,0,nan,10.0,5.0,21,2,0,0,0,nan
CUST0002125,42,Female,Rajasthan,Orai,981768,Married,Unknown,Self-Employed,2023-08-07,0.82,NRI,Mass,454800.0,1013704.78,599.0,2,1,0,1,0,0,0.0,0.0,202433.24,43.57,21.0,396428.32,27639.73,18019.47,35.0,5,10,10,18,0,0,nan,4.0,4.0,0,12,0,0,0,nan
CUST0006505,55,Male,Gujarat,Rewa,138224,Divorced,Post-Graduate,Student,2016-11-28,7.51,Savings,HNI,81600.0,0.0,761.0,3,0,0,0,0,1,0.0,0.0,0.0,0.0,19.0,0.0,6586.11,0.0,70.30999999999999,3,14,9,12,0,0,nan,8.0,5.0,10,13,0,0,1,nan
CUST0009159,60,Female,Rajasthan,Rewa,423414,Married,Graduate,Business Owner,2023-11-21,0.53,Savings,HNI,679100.0,458271.91,744.0,3,1,1,0,1,0,144150.22,9303.35,183195.2,20.07,14.0,20827.8,59256.43,1388.52,41.31,5,13,6,18,0,1,yes,8.0,5.0,13,3,0,0,0,yes
CUST0008367,49,Male,Delhi,Jalna,204751,Married,Doctorate,Student,2014-01-10,10.4,Savings,Emerging Affluent,84900.0,67042.61,723.0,1,1,0,0,1,1,0.0,0.0,149695.26,68.85,12.0,5973.85,3838.79,459.53,53.06999999999999,3,15,5,17,2,0,nan,4.0,3.0,1,2,0,0,0,nan
CUST0003843,54,Female,Maharashtra,Haldia,74486,Single,Graduate,Business Owner,2013-11-17,10.55,Fixed Deposit,Mass,1733200.0,288092.72,636.0,3,0,0,0,0,1,0.0,0.0,0.0,0.0,20.0,37144.08,74746.38,1768.77,47.67,8,13,8,7,1,0,nan,8.0,5.0,31,17,0,0,0,nan
CUST0002992,49,Male,Karnataka,Madanapalle,96096,Married,Graduate,Self-Employed,2013-11-14,10.55,Savings,Affluent,443300.0,405781.98,701.0,2,1,1,0,0,0,64383.76,1310.23,13405.95,1.11,19.0,70139.98,19819.05,3507.0,30.23,3,13,5,8,0,0,nan,8.0,4.0,36,6,0,0,0,nan
CUST0005770,20,Female,Delhi,Bhubaneswar,586138,Married,Post-Graduate,Salaried,2015-02-01,9.34,NRI,Mass,332100.0,629192.02,637.0,2,1,0,1,1,0,0.0,0.0,299784.95,43.01,13.0,144266.38,31094.12,10304.74,51.85999999999999,3,17,12,21,1,0,nan,8.0,5.0,12,0,0,0,0,nan
CUST0007809,63,Female,Punjab,Jalandhar,819434,Divorced,Graduate,Homemaker,2022-09-28,1.68,Savings,Affluent,548600.0,947900.86,692.0,1,1,0,0,0,0,0.0,0.0,148006.55,8.87,11.0,258154.36,41841.77,21512.86,59.01,3,6,6,15,1,4,no,7.0,5.0,14,1,0,0,0,no
CUST0001965,49,Male,Tamil Nadu,Pallavaram,724302,Married,Post-Graduate,Salaried,2013-06-07,10.99,Savings,Affluent,240500.0,24502.53,714.0,3,0,1,1,0,0,326830.11,18083.04,0.0,0.0,19.0,9024.22,13874.18,451.21,59.16,4,18,7,13,2,3,no,10.0,5.0,30,6,0,0,0,no
CUST0009350,37,Male,Delhi,Korba,484024,Married,Graduate,Homemaker,2018-12-29,5.43,Savings,Affluent,557600.0,1037300.11,814.0,1,1,1,1,0,0,792486.03,8037.48,224765.01,17.1,19.0,114562.86,50161.91,5728.14,66.74,6,15,4,13,0,0,nan,3.0,4.0,7,3,0,0,0,nan
CUST0003338,40,Male,Rajasthan,Hubliâ€“Dharwad,475218,Married,High School,Homemaker,2012-08-25,11.78,Salary,Affluent,265400.0,575225.18,550.0,5,0,0,1,1,1,0.0,0.0,0.0,0.0,15.0,173659.17,14195.19,10853.7,73.32,1,13,3,18,2,0,nan,7.0,3.0,12,8,0,0,0,nan
CUST0003662,32,Female,Karnataka,Khandwa,404113,Married,Graduate,Freelancer,2017-03-27,7.19,Salary,HNI,1311700.0,1504892.89,650.0,2,0,1,0,0,1,78709.65,701.59,0.0,0.0,11.0,328595.76,119222.14,27382.98,20.21,4,15,5,14,2,0,nan,8.0,5.0,2,8,0,0,0,nan
CUST0009102,55,Female,Rajasthan,Bardhaman,249157,Single,Graduate,Salaried,2010-08-17,13.8,Savings,Mass,1063400.0,681107.03,794.0,1,1,1,0,0,0,5000000.0,55479.79,74056.58,50.05,20.0,180719.28,69101.35,8605.68,38.64,4,13,8,14,0,0,nan,3.0,3.0,27,8,0,0,0,nan
CUST0006875,24,Male,UP,Ramgarh,692303,Divorced,Post-Graduate,Salaried,2018-08-14,5.8,Fixed Deposit,Emerging Affluent,614100.0,1282766.06,754.0,2,1,0,0,1,1,0.0,0.0,274140.31,35.97,22.0,117911.65,36854.68,5126.59,45.15,6,15,6,12,1,0,nan,5.0,3.0,36,4,0,0,0,nan
CUST0001938,48,Female,Delhi,Morena,658840,Married,Post-Graduate,Homemaker,2011-12-08,12.49,Current,Emerging Affluent,3458400.0,7697022.07,677.0,1,0,1,0,0,1,444258.48,3907.68,0.0,0.0,18.0,345958.42,237705.84,18208.34,53.76,4,7,3,10,2,0,nan,8.0,3.0,1,13,0,0,0,nan
CUST0004743,42,Male,Gujarat,Bikaner,195003,Married,Graduate,Business Owner,2022-09-08,1.73,Savings,UHNI,1125400.0,2761258.57,597.0,2,1,1,0,0,0,989293.97,15859.14,239106.99,18.25,13.0,561328.01,71118.79,40094.86,61.05,5,9,11,20,0,2,yes,4.0,5.0,2,2,0,0,0,yes
CUST0008511,42,Male,Rajasthan,Kharagpur,399013,Married,Graduate,Salaried,2023-08-03,0.83,Current,Affluent,793000.0,1761598.28,606.0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,25.0,633346.0,34388.74,24359.46,38.81,7,11,7,16,5,0,nan,9.0,4.0,21,3,0,0,0,nan
CUST0001347,18,Male,UP,Machilipatnam,38187,Married,High School,Salaried,2012-02-03,12.33,Fixed Deposit,Emerging Affluent,531300.0,1176471.94,705.0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,25.0,52154.53,40970.87,2005.94,64.58,7,8,10,14,4,0,nan,9.0,3.0,11,11,0,0,0,nan
CUST0009016,29,Male,Tamil Nadu,Hazaribagh,366915,Single,Doctorate,Retired,2010-06-12,13.98,Savings,Mass,2255600.0,3891940.58,560.0,2,1,0,1,0,0,0.0,0.0,128662.96,29.05,18.0,153625.12,162487.12,8085.53,84.74000000000001,6,9,5,6,3,4,no,8.0,5.0,8,0,0,0,0,no
CUST0009023,28,Female,Karnataka,Rajpur Sonarpur,114056,Single,Doctorate,Self-Employed,2014-12-17,9.46,Fixed Deposit,Affluent,836100.0,1626833.8,774.0,3,1,1,0,0,0,578783.38,5122.87,280982.35,35.8,20.0,152712.46,58056.85,7272.02,87.89,4,16,11,9,0,0,nan,10.0,5.0,14,3,0,0,0,nan
CUST0009297,32,Female,Rajasthan,Korba,912853,Married,High School,Business Owner,2021-10-26,2.6,Savings,HNI,1146500.0,2634436.95,627.0,1,1,0,1,1,0,0.0,0.0,98110.77,22.92,22.0,439315.21,57161.2,19100.66,89.47,3,7,8,11,1,0,nan,3.0,5.0,0,2,0,0,0,nan
CUST0000793,45,Female,Telangana,Korba,67958,Single,High School,Homemaker,2016-02-26,8.27,Savings,Emerging Affluent,514500.0,678684.31,668.0,2,0,1,0,0,0,566750.36,9674.65,0.0,0.0,13.0,173334.03,39924.17,12381.0,54.74,7,16,4,11,1,2,yes,0.0,3.0,15,7,0,0,0,yes
CUST0001792,43,Female,West Bengal,Bhilai,140279,Single,Graduate,Salaried,2014-02-02,10.33,Current,HNI,574100.0,108182.49,797.0,1,1,0,0,1,0,0.0,0.0,115564.14,20.81,17.0,4455.21,26254.24,247.51,9.99,5,16,5,10,3,0,nan,6.0,3.0,5,24,0,0,0,nan
CUST0007746,31,Female,UP,Burhanpur,652570,Divorced,High School,Homemaker,2013-09-06,10.74,Savings,Emerging Affluent,438200.0,544810.36,814.0,2,1,0,0,0,1,0.0,0.0,234955.89,17.29,13.0,10927.12,28342.0,780.51,87.03,4,12,11,15,1,0,nan,7.0,3.0,0,6,0,0,0,nan
CUST0009218,45,Male,West Bengal,Kozhikode,472031,Married,Unknown,Salaried,2014-06-30,9.93,Salary,Mass,193900.0,0.0,699.0,2,0,1,1,0,1,230810.03,2049.01,0.0,0.0,23.0,0.0,15748.8,0.0,56.10000000000001,2,8,8,10,1,2,yes,9.0,5.0,4,20,0,0,1,yes
CUST0008754,37,Male,West Bengal,Faridabad,273212,Single,Post-Graduate,Salaried,2012-09-17,11.71,NRI,Affluent,540000.0,842808.54,718.0,2,1,0,1,0,0,0.0,0.0,51349.13,37.29,18.0,292854.2,45120.57,15413.38,90.3,4,9,3,11,1,0,nan,3.0,4.0,2,1,0,0,0,nan
CUST0003729,26,Male,Tamil Nadu,Mathura,478506,Married,Graduate,Salaried,2011-08-27,12.77,Savings,UHNI,1511600.0,1122478.76,674.0,1,1,1,0,0,0,285160.67,3916.67,22352.15,36.94,21.0,122031.87,115631.62,5546.9,50.27,4,16,3,16,2,1,yes,8.0,3.0,17,1,0,0,0,yes
CUST0001818,32,Male,UP,Bhilwara,416770,Single,High School,Student,2019-10-20,4.62,Savings,Mass,80000.0,124167.07,681.0,2,1,1,0,0,0,100728.58,5925.13,94339.29,26.18,15.0,15127.26,3584.72,945.45,35.72,4,10,8,23,0,0,nan,6.0,5.0,5,7,0,0,0,nan
CUST0005698,32,Male,Gujarat,Jorhat,984922,Married,Graduate,Student,2019-08-29,4.76,Current,Emerging Affluent,145200.0,323048.49,744.0,4,0,1,1,0,0,201560.61,3688.3,0.0,0.0,17.0,98907.78,7937.33,5494.88,60.92,5,15,7,10,2,0,nan,3.0,5.0,8,5,0,0,0,nan
CUST0009290,53,Female,Telangana,Ramgarh,407931,Married,Graduate,Self-Employed,2014-09-19,9.71,Savings,Emerging Affluent,994300.0,1011881.53,681.0,1,1,1,0,1,1,880491.96,34072.39,228042.97,39.24,22.0,312523.95,92048.89,13588.0,32.21,3,13,11,18,1,1,yes,10.0,4.0,56,2,0,0,0,yes
CUST0003995,18,Female,Gujarat,Panipat,143118,Married,Post-Graduate,Salaried,2015-08-30,8.76,Savings,Affluent,429800.0,881093.07,758.0,2,1,1,0,0,0,232882.15,1994.72,108065.17,26.27,23.0,80654.16,37992.44,3360.59,71.33,1,14,4,12,0,0,nan,8.0,3.0,21,7,0,0,0,nan
CUST0004849,34,Female,Karnataka,Munger,869147,Single,Doctorate,Homemaker,2021-08-03,2.83,Savings,Affluent,818700.0,687859.61,699.0,1,1,0,0,0,0,0.0,0.0,190291.19,43.33,20.0,274327.35,72415.56,13063.21,999.0,5,16,7,21,4,0,nan,0.0,3.0,19,1,0,0,0,nan
CUST0000834,32,Female,UP,Hapur,429979,Married,High School,Business Owner,2020-02-08,4.32,Savings,HNI,2362300.0,372203.81,744.0,5,1,0,0,1,0,0.0,0.0,148367.5,62.04,19.0,84555.09,124004.98,4227.75,79.79,3,10,3,15,0,0,nan,8.0,4.0,29,14,0,0,0,nan
CUST0006621,18,Female,West Bengal,Gandhinagar,3857,Widowed,Graduate,Salaried,2020-10-19,3.62,Savings,Emerging Affluent,132900.0,407431.4,711.0,2,1,1,1,1,0,94082.55,3618.97,170220.5,15.95,24.0,11810.61,9684.27,472.42,71.91,7,14,7,13,1,0,nan,10.0,2.0,8,0,0,0,0,nan
CUST0002710,62,Female,Telangana,Serampore,724484,Married,Post-Graduate,Business Owner,2018-09-23,5.69,Savings,Mass,303600.0,228355.92,693.0,2,1,0,1,0,0,0.0,0.0,187567.73,20.61,16.0,37898.44,17162.22,2229.32,50.32,7,14,4,18,1,0,nan,8.0,3.0,8,17,0,0,0,nan
CUST0007934,59,Male,UP,Jhansi,85538,Married,Post-Graduate,Student,2010-06-13,13.98,NRI,HNI,176900.0,220390.01,675.0,1,1,0,0,0,0,0.0,0.0,83321.88,22.16,21.0,35757.61,10838.03,1625.35,56.510000000000005,0,9,7,15,0,0,nan,8.0,4.0,24,0,0,0,0,nan
CUST0002261,47,Male,Gujarat,Raiganj,719540,Married,Graduate,Business Owner,2014-06-22,9.95,Savings,Affluent,744100.0,705312.72,665.0,1,0,0,1,1,0,0.0,0.0,0.0,0.0,21.0,174832.0,40330.05,7946.91,97.66,2,9,6,12,0,4,yes,9.0,3.0,9,6,0,0,0,yes
CUST0000064,26,Male,Karnataka,Miryalaguda,934906,Married,Graduate,Self-Employed,2016-03-27,8.19,Salary,Mass,441700.0,991172.71,457.0,1,1,0,0,1,0,0.0,0.0,248821.2,41.98,25.0,35756.06,29630.17,1375.23,51.59,3,12,2,11,2,0,nan,4.0,3.0,41,2,0,0,0,nan
CUST0005130,43,Female,West Bengal,Mira-Bhayandar,834372,Single,Post-Graduate,Retired,2023-03-01,1.25,Current,Emerging Affluent,957300.0,269342.86,676.0,3,1,0,1,0,1,0.0,0.0,45557.02,27.52,16.0,37343.67,58097.27,2196.69,71.37,5,11,6,8,2,0,nan,9.0,4.0,2,1,0,0,0,nan
CUST0009583,22,Female,Maharashtra,Darbhanga,714948,Divorced,Graduate,Business Owner,2012-02-22,12.28,Salary,Mass,435900.0,746384.09,603.0,5,1,1,0,0,0,619433.37,9938.44,190607.6,51.13,16.0,86588.27,29732.81,5093.43,73.42,6,11,5,17,0,1,no,6.0,4.0,16,2,0,0,0,no
CUST0005419,34,Male,Maharashtra,Tiruchirappalli,383876,Widowed,Graduate,Retired,2022-04-18,2.12,Savings,Emerging Affluent,361400.0,786298.23,762.0,1,0,1,0,1,1,109327.32,2179.4,0.0,0.0,18.0,259212.07,21479.92,13642.74,63.52,4,16,4,18,1,0,nan,6.0,1.0,38,16,0,0,0,nan
CUST0009017,19,Male,Maharashtra,Mangalore,103366,Single,Doctorate,Salaried,2016-04-22,8.12,NRI,Mass,506100.0,929213.51,646.0,3,1,0,1,0,0,0.0,0.0,166080.13,21.77,19.0,93929.1,46294.15,4696.46,69.08999999999999,4,17,7,14,1,1,yes,9.0,5.0,7,4,0,0,0,yes
CUST0002749,47,Male,Delhi,Narasaraopet,60571,Single,Graduate,Self-Employed,2018-07-10,5.9,Savings,Affluent,1223000.0,679772.97,743.0,4,1,0,0,0,0,0.0,0.0,169827.01,15.0,11.0,876480.7,91091.84,73040.06,46.46,2,14,4,11,1,0,nan,10.0,4.0,15,16,0,0,0,nan
CUST0008128,29,Female,UP,Kalyan-Dombivli,134580,Married,High School,Salaried,2018-04-17,6.13,Savings,Emerging Affluent,589200.0,679772.97,791.0,2,1,1,0,0,0,75394.23,2305.3,298896.5,7.77,22.0,168411.85,47865.79,7322.25,34.45,6,7,5,9,0,0,nan,8.0,5.0,2,7,0,0,0,nan
