order_id,order_date,delivery_date,supplier_name,product_category,region,warehouse_code,quantity_ordered,unit_price_inr,total_amount_inr,lead_time_days,quality_score,on_time_delivery,discount_pct,shipment_mode,payment_terms,delivery_days
ORD-00790,13-02-2024,28-03-2024 00:00,TATA STEEL LTD,raw materials,Express Air,Wh-pun-06,233,2711.07,631679.31,36,4.97906802,Yes,0.02,Express Air,Net 90,44
ORD-00791,30-03-2023,19-04-2023 00:00,TATA STEEL LTD,textiles,Express Air,Wh-mum-01,915,3548.21,3246612.15,19,4.740435063,Yes,0.27,Express Air,Advance,20
ORD-00792,20-09-2023,31-10-2023 00:00,Mahindra Logistics,textiles,Rail,Wh-che-03,76,4356.14,331066.64,48,8.625445009496733,No,0.06,Rail,Net 30,41
ORD-00793,14-04-2024,03-05-2024 00:00,Wipro Logistics,food & beverage,Road,Wh-mum-01,265,3573.29,946921.85,45,9.120127631160145,No,0.25,Road,Net 60,19
ORD-00794,07-01-2024,22-01-2024 00:00,asian paints ltd,raw materials,Sea,Wh-mum-01,455,4010.62,1824832.1,36,8.89620051,Yes,0.16,Sea,Advance,15
ORD-00795,01-06-2023,10-06-2023 00:00,mahindra logistics,food & beverage,Express Air,Wh-del-02,796,1703.86,1356272.56,30,9.769350148113318,No,0.02,Express Air,Net 60,9
ORD-00796,13-03-2023,12-04-2023 00:00,Mahindra Logistics,textiles,Express Air,Wh-blr-04,718,4075.98,2926553.64,55,1.2476726662637376,Yes,0.29,Express Air,Cod,30
ORD-00797,30-04-2024,08-06-2024 00:00,  Reliance Industries  ,chemicals,Air,Wh-che-03,735,409.77,301180.95,49,8.558345459309779,Yes,0.07,Air,Net 30,39
ORD-00799,02-04-2023,03-05-2023 00:00,Unknown,Unknown,Road,Wh-blr-04,564,2742.49,1546764.36,33,5.659903020392016,No,0.05,Road,Cod,31
ORD-00800,12-06-2022,25-07-2022 00:00,Asian Paints Ltd,food & beverage,Road,Wh-mum-01,851,4088.32,3479160.32,18,9.606880840487747,No,0.26,Road,Net 90,43
ORD-00801,01-02-2024,17-02-2024 00:00,Wipro Logistics,electronics,Air,Wh-che-03,506,2267.07,1147137.42,52,2.333601354069509,Yes,0,Air,Net 60,16
ORD-00802,01-06-2024,10-07-2024 00:00,asian paints ltd,electronics,Road,Wh-blr-04,367,3221.45,1182272.15,49,7.115949344205175,Yes,0.15,Road,Net 90,39
ORD-00803,02-05-2023,08-05-2023 00:00,  Tata Steel Ltd  ,textiles,Road,Wh-che-03,144,2636.75,460500.82,59,3.0240119513432124,Yes,0.23,Road,Net 60,6
ORD-00805,23-09-2022,28-09-2022 00:00,Asian Paints Ltd,packaging,Road,Wh-mum-01,69,417.33,28795.77,59,7.472439073,No,0.27,Road,Cod,5
ORD-00806,09-02-2024,17-02-2024 00:00,Godrej Industries,food & beverage,Air,Wh-del-02,99,311.16,30804.84,47,6.069921778,Yes,0.25,Air,Cod,8
ORD-00807,11-09-2022,02-09-2022 00:00,Infosys BPM,packaging,Rail,Wh-del-02,396,1243.05,492247.8,11,4.847516481953005,Yes,0.27,Rail,Net 30,-9
ORD-00808,10-05-2024,23-05-2024 00:00,Blue Dart Express,electronics,Road,Wh-mum-01,25,806.13,20153.25,57,3.937045878387885,No,0.06,Road,Net 60,13
ORD-00809,15-10-2023,25-10-2023 00:00,Unknown,Unknown,Road,Wh-hyd-05,948,2296.920253164557,924913.841,54,5.659903020392016,No,0.09,Road,Net 30,10
ORD-00810,11-10-2022,14-11-2022 00:00,Infosys BPM,packaging,Road,Wh-mum-01,891,2569.8037628865977,1298412.9387958115,45,2.294329152833323,Yes,0.09,Road,Advance,34
ORD-00811,24-02-2024,08-04-2024 00:00,Reliance Industries,textiles,Road,Wh-mum-01,469,4879.57,2288518.33,33,4.870925889,No,0.11,Road,Net 30,44
ORD-00812,07-03-2024,14-04-2024 00:00,mahindra logistics,raw materials,Air,Wh-blr-04,484,1691.11,818497.24,17,5.5260982003221475,Yes,0.12,Air,Net 90,38
ORD-00813,18-06-2023,21-07-2023 00:00,Unknown,Unknown,Air,Wh-del-02,565,918.77,519105.05,6,5.659903020392016,Yes,0.16,Air,Cod,33
ORD-00814,12-05-2023,16-05-2023 00:00,Reliance Industries,food & beverage,Express Air,Wh-mum-01,151,3950.6,596540.6,4,4.6084758622574205,No,0.05,Express Air,Cod,4
ORD-00815,04-10-2023,06-11-2023 00:00,mahindra logistics,electronics,Air,Wh-pun-06,769,3296.95,1249835.930934066,20,7.867975272411774,Yes,0.21,Air,Net 30,33
ORD-00816,02-09-2022,09-10-2022 00:00,  Reliance Industries  ,textiles,Rail,Wh-mum-01,569,2496,1420224,48,8.408447476379735,No,0.05,Rail,Net 90,37
ORD-00817,09-10-2022,01-10-2022 00:00,Mahindra Logistics,raw materials,Rail,Wh-hyd-05,-403,2781.26,-1120847.78,47,8.999986816032667,Yes,0.09,Rail,Net 60,-8
ORD-00818,27-03-2023,16-04-2023 00:00,RELIANCE INDUSTRIES,packaging,Air,Wh-del-02,109,3598.82,392271.38,27,5.900551921443052,No,0.15,Air,Cod,20
ORD-00819,21-03-2022,16-04-2022 00:00,Wipro Logistics,food & beverage,Air,Wh-mum-01,693,1149.99,796943.07,15,2.8401479744924063,Yes,0.24,Air,Net 30,26
ORD-00820,01-01-2024,02-01-2024 00:00,  Blue Dart Express  ,machinery,Air,Wh-mum-01,42,4981.71,209231.82,6,3.297781688535385,No,0.22,Air,Net 30,1
ORD-00821,20-10-2022,27-11-2022 00:00,DHL Supply Chain,packaging,Air,Wh-del-02,186,4874.22,906604.92,47,3.6612520663744377,No,0.19,Air,Net 60,38
ORD-00822,29-08-2022,22-08-2022 00:00,  DHL Supply Chain  ,raw materials,Sea,Wh-mum-01,935,3255.13,3043546.55,14,6.344222327,Yes,0.05,Sea,Advance,-7
ORD-00823,06-10-2022,11-10-2022 00:00,TATA STEEL LTD,raw materials,Rail,Wh-mum-01,398,1005.72,400276.56,11,1.295286617157476,Yes,0.16,Rail,Cod,5
ORD-00824,10-12-2022,14-12-2022 00:00,Unknown,Unknown,Express Air,Wh-del-02,223,3404.34,759167.82,39,5.659903020392016,No,0.03,Express Air,Net 30,4
ORD-00825,24-11-2022,29-11-2022 00:00,Unknown,Unknown,Air,Wh-del-02,634,370.27,234751.18,9,5.659903020392016,Yes,0.11,Air,Advance,5
ORD-00826,08-07-2023,08-08-2023 00:00,Mahindra Logistics,chemicals,Road,Wh-blr-04,133,162.96,21673.68,26,3.6571762224067794,No,0.12,Road,Net 60,31
ORD-00827,24-03-2022,unknown,  Reliance Industries  ,electronics,Road,Wh-blr-04,163,1295.84,211221.92,16,8.915469136553138,Yes,0.01,Road,Net 30,0
ORD-00828,22-05-2022,31-05-2022 00:00,mahindra logistics,electronics,Road,Wh-che-03,215,2318.49,498475.35,5,5.14002156,No,0.08,Road,Net 30,9
ORD-00829,04-06-2022,16-07-2022 00:00,Wipro Logistics,packaging,Air,Wh-mum-01,733,4342.68,3183184.44,57,1.855477409794235,Yes,0.29,Air,Net 30,42
ORD-00830,25-08-2022,18-09-2022 00:00,Reliance Industries,food & beverage,Road,Wh-mum-01,235,3638.57,1442694.33,52,8.440720912236223,Yes,0.29,Road,Net 90,24
ORD-00831,28-01-2023,22-02-2023 00:00,Godrej Industries,machinery,Express Air,Wh-del-02,843,3716.11,4900621.94,10,1.4287713169285594,Yes,0.11,Express Air,Advance,25
ORD-00832,12-12-2023,06-01-2024 00:00,Mahindra Logistics,chemicals,Air,Wh-che-03,658,2133.21,1403652.18,-32,7.540743018,No,0.01,Air,Advance,25
ORD-00833,06-06-2022,20-07-2022 00:00,DHL Supply Chain,food & beverage,Express Air,Wh-mum-01,751,1736.22,1303901.22,3,7.965155995935986,Yes,0.05,Express Air,Net 30,44
ORD-00834,25-12-2023,29-01-2024 00:00,Blue Dart Express,packaging,Road,Wh-mum-01,588,1861.48,1094550.24,13,4.173423453359724,No,0.12,Road,Net 30,35
ORD-00835,08-08-2022,31-08-2022 00:00,Blue Dart Express,textiles,Road,Wh-mum-01,9,4938.37,44445.33,43,8.423090707,No,0.28,Road,Net 60,23
ORD-00836,07-03-2022,11-04-2022 00:00,DHL Supply Chain,food & beverage,Express Air,Wh-che-03,74,210.14,15550.36,49,5.640934652708081,No,0.04,Express Air,Net 30,35
ORD-00837,01-03-2023,10-03-2023 00:00,Wipro Logistics,packaging,Rail,Wh-pun-06,954,4336.49,4137011.46,30,5.169642879455171,No,0.23,Rail,Net 90,9
ORD-00838,22-02-2023,09-03-2023 00:00,Unknown,Unknown,Rail,Wh-blr-04,492,2897.59,1425614.28,54,5.659903020392016,No,0.03,Rail,Advance,15
ORD-00839,05-12-2022,07-12-2022 00:00,mahindra logistics,raw materials,Express Air,Wh-pun-06,769,2198.69,1183130.236513158,45,3.610262742840153,No,0.29,Express Air,Net 30,2
ORD-00840,10-07-2023,09-08-2023 00:00,RELIANCE INDUSTRIES,electronics,Express Air,Wh-del-02,253,3629.04,504619.69,6,9.379089737967698,Yes,0.11,Express Air,Net 30,30
ORD-00841,23-04-2023,28-05-2023 00:00,Wipro Logistics,machinery,Express Air,Wh-del-02,230,2438.48,583599.96,17,4.5264156695515005,Yes,0.23,Express Air,Net 30,35
ORD-00842,02-03-2023,27-03-2023 00:00,  TATA STEEL LTD  ,packaging,Rail,Wh-mum-01,519,4368.38,2267189.22,59,5.920304685010915,Yes,0.1,Rail,Net 60,25
ORD-00843,05-03-2022,21-03-2022 00:00,Wipro Logistics,electronics,Road,Wh-pun-06,174,4504.5,783783,45,5.7881951108582665,Yes,0.19,Road,Net 30,16
ORD-00844,31-07-2022,10-08-2022 00:00,Wipro Logistics,electronics,Road,Wh-blr-04,653,2114.39,1380696.67,29,6.313879808,Yes,0.06,Road,Net 60,10
ORD-00845,02-05-2024,10-05-2024 00:00,DHL Supply Chain,electronics,Road,Wh-blr-04,168,1391.37,233750.16,53,1.5519786007895435,Yes,0.04,Road,Net 30,8
ORD-00846,07-03-2023,unknown,Asian Paints Ltd,food & beverage,Road,Wh-mum-01,170,2965.83,504191.1,19,4.259586293188555,Yes,0.28,Road,Net 90,0
ORD-00847,03-02-2023,15-03-2023 00:00,DHL Supply Chain,packaging,Sea,Wh-che-03,393,4562.69,1793137.17,42,7.508154464942987,Yes,0.28,Sea,Net 30,40
ORD-00848,28-02-2024,01-03-2024 00:00,BlueDart Express,electronics,Air,Wh-pun-06,946,1061.2,1003895.2,35,2.8050422596568465,Yes,0.27,Air,Net 90,2
ORD-00849,22-08-2023,27-08-2023 00:00,TATA STEEL LTD,raw materials,Road,Wh-mum-01,795,3118.6,2479287,46,2.832205397917244,No,0.19,Road,Net 30,5
ORD-00850,14-12-2023,17-12-2023 00:00,Tata Steel Ltd,packaging,Air,Wh-del-02,634,3161.49,2004384.66,26,1.0908154602012226,No,0.24,Air,Net 30,3
ORD-00851,21-01-2022,06-03-2022 00:00,DHL Supply Chain,packaging,Express Air,Wh-blr-04,194,3668.23,711636.62,51,4.937337339473888,Yes,1.96,Express Air,Advance,44
ORD-00852,27-05-2024,31-05-2024 00:00,Mahindra Logistics,raw materials,Air,Wh-pun-06,-566,666.52,-377250.32,5,8.944609426060797,No,0.1,Air,Net 30,4
ORD-00853,20-06-2024,23-06-2024 00:00,  Asian Paints Ltd  ,chemicals,Road,Wh-hyd-05,29,3581.97,103877.13,29,1.467108492285781,No,0.09,Road,Advance,3
ORD-00854,23-02-2024,09-03-2024 00:00,Mahindra Logistics,electronics,Rail,Wh-mum-01,165,4546.07,750101.55,37,2.720068385464024,Yes,0.19,Rail,Net 30,15
ORD-00855,13-08-2023,17-08-2023 00:00,RELIANCE INDUSTRIES,textiles,Air,Wh-che-03,422,906.62,382593.64,20,3.790760845084796,Yes,0.11,Air,Net 30,4
ORD-00856,25-01-2023,13-02-2023 00:00,RELIANCE INDUSTRIES,chemicals,Air,Wh-hyd-05,339,1195.34,405220.26,49,7.585522629077916,No,0.04,Air,Net 30,19
ORD-00857,04-05-2023,10-06-2023 00:00,Unknown,Unknown,Road,Wh-del-02,648,4857.26,3147504.48,21,5.659903020392016,Yes,0.18,Road,Net 60,37
ORD-00858,07-01-2022,15-02-2022 00:00,BlueDart Express,raw materials,Road,Wh-che-03,496,913.07,452882.72,10,4.743495141236696,Yes,0.24,Road,Advance,39
ORD-00859,27-12-2022,17-01-2023 00:00,mahindra logistics,electronics,Sea,Wh-mum-01,365,4273.38,896059.18,5,7.831620453325382,No,0.11,Sea,Net 60,21
ORD-00860,02-11-2022,12-11-2022 00:00,asian paints ltd,packaging,Road,Wh-mum-01,833,2466.47,2054569.51,36,6.486679104912117,No,0.04,Road,Net 30,10
ORD-00861,11-02-2024,16-03-2024 00:00,DHL Supply Chain,machinery,Road,Wh-mum-01,342,1243.68,425338.56,6,9.064367196914972,Yes,0.06,Road,Net 90,34
ORD-00862,04-02-2023,24-02-2023 00:00,TATA STEEL LTD,packaging,Express Air,Wh-blr-04,500,4355.04,2177520,26,8.362240742248236,No,0.07,Express Air,Advance,20
ORD-00863,23-05-2024,28-06-2024 00:00,Unknown,Unknown,Air,Wh-pun-06,657,2232.07,1466469.99,4,5.659903020392016,No,0.09,Air,Cod,36
ORD-00864,05-05-2024,17-05-2024 00:00,RELIANCE INDUSTRIES,food & beverage,Road,Wh-blr-04,511,2578.94,1317838.34,39,3.442947198707802,No,0.19,Road,Net 90,12
ORD-00865,06-03-2023,03-04-2023 00:00,DHL Supply Chain,packaging,Road,Wh-mum-01,327,1802.57,589440.39,39,2.1282082821314705,No,0.18,Road,Cod,28
ORD-00866,06-07-2023,10-07-2023 00:00,Godrej Industries,packaging,Air,Wh-del-02,217,2968.82,644233.94,50,4.032682531457109,Yes,0.21,Air,Net 30,4
ORD-00867,05-02-2024,18-03-2024 00:00,Blue Dart Express,raw materials,Air,Wh-mum-01,301,825.98,248619.98,35,9.995895268471848,No,0.11,Air,Net 30,42
ORD-00868,23-01-2024,26-02-2024 00:00,Blue Dart Express,raw materials,Sea,Wh-del-02,132,1961.5,258918,1,4.651760517535549,No,0.25,Sea,Net 30,34
ORD-00869,14-07-2023,10-08-2023 00:00,Blue Dart Express,electronics,Sea,Wh-hyd-05,346,4847.37,1249835.930934066,24,2.9843959122019577,No,0.06,Sea,Net 30,27
ORD-00870,30-03-2024,19-04-2024 00:00,DHL Supply Chain,chemicals,Express Air,Wh-del-02,70,1298.09,90866.3,57,7.862345960279977,Yes,0.14,Express Air,Advance,20
ORD-00871,10-09-2023,15-10-2023 00:00,Asian Paints Ltd,packaging,Road,Wh-pun-06,252,3287.12,828354.24,36,5.882239031163905,Yes,0.24,Road,Net 30,35
ORD-00872,14-08-2022,29-08-2022 00:00,mahindra logistics,electronics,Road,Wh-che-03,415,1632.7,677570.5,6,2.346413045742573,No,0.05,Road,Net 30,15
ORD-00873,15-05-2023,25-05-2023 00:00,Blue Dart Express,raw materials,Road,Wh-hyd-05,787,3869.63,3045398.81,41,4.426207130447792,No,0.03,Road,Net 30,10
ORD-00874,13-08-2022,17-08-2022 00:00,Infosys BPM,chemicals,Air,Wh-mum-01,445,663.06,295061.7,54,4.73022744,Yes,0.27,Air,Net 30,4
ORD-00875,07-10-2022,03-11-2022 00:00,Reliance Industries,packaging,Express Air,Wh-mum-01,876,4849.41,4248083.16,46,7.784467305122967,No,0.1,Express Air,Net 30,27
ORD-00876,23-03-2023,01-04-2023 00:00,TATA STEEL LTD,textiles,Air,Wh-pun-06,182,2274.41,413942.62,44,1.1860423200271402,Yes,0.21,Air,Advance,9
ORD-00877,13-05-2023,30-05-2023 00:00,Unknown,Unknown,Road,Wh-mum-01,167,1187.89,198377.63,57,5.659903020392016,Yes,0.01,Road,Net 30,17
ORD-00878,30-01-2022,13-03-2022 00:00,Wipro Logistics,textiles,Air,Wh-del-02,91,376.75,34284.25,31,5.658366711839698,No,0.21,Air,Net 60,42
ORD-00879,03-02-2023,26-01-2023 00:00,Reliance Industries,packaging,Rail,Wh-mum-01,714,857.09,611962.26,20,3.419620682,Yes,0.09,Rail,Net 60,-8
ORD-00880,11-12-2022,17-12-2022 00:00,asian paints ltd,raw materials,Road,Wh-hyd-05,858,2603.67,2233948.86,24,6.655906427,No,0.02,Road,Net 30,6
ORD-00881,16-11-2023,29-11-2023 00:00,mahindra logistics,electronics,Air,Wh-del-02,531,1691.65,898266.15,25,5.3368073134715495,No,0.18,Air,Net 30,13
ORD-00882,27-11-2023,20-11-2023 00:00,asian paints ltd,food & beverage,Road,Wh-mum-01,39,4146.13,161699.07,36,4.255392293736225,No,0.07,Road,Net 60,-7
ORD-00883,28-03-2024,06-05-2024 00:00,asian paints ltd,machinery,Road,Wh-mum-01,126,2160.13,272176.38,21,9.542877642,Yes,0.12,Road,Net 30,39
ORD-00884,19-02-2023,unknown,TATA STEEL LTD,electronics,Air,Wh-hyd-05,451,1251.08,564237.08,30,6.6894354926781165,Yes,0.02,Air,Net 60,0
ORD-00886,19-06-2022,25-07-2022 00:00,Infosys BPM,electronics,Road,Wh-hyd-05,653,3536.82,2309543.46,44,6.040825276990559,No,0.09,Road,Cod,36
ORD-00887,10-05-2024,24-05-2024 00:00,Mahindra Logistics,raw materials,Road,Wh-blr-04,754,843.54,636029.16,42,8.026586678808108,Yes,0.03,Road,Net 30,14
ORD-00888,24-04-2023,16-05-2023 00:00,mahindra logistics,food & beverage,Rail,Wh-pun-06,220,846.42,186212.4,30,7.376407277435176,Yes,0.27,Rail,Net 30,22
ORD-00889,11-05-2022,12-05-2022 00:00,RELIANCE INDUSTRIES,raw materials,Road,Wh-del-02,638,192.99,123127.62,22,2.5488030636573344,No,0,Road,Net 30,1
ORD-00890,30-09-2023,13-10-2023 00:00,Godrej Industries,electronics,Rail,Wh-mum-01,58,3684.65,427236.48,28,9.751779991,No,0.15,Rail,Net 30,13
ORD-00891,01-07-2023,09-07-2023 00:00,Unknown,Unknown,Road,Wh-mum-01,660,2296.920253164557,924913.841,7,5.659903020392016,No,0.04,Road,Advance,8
ORD-00892,28-01-2022,28-02-2022 00:00,Reliance Industries,electronics,Air,Wh-blr-04,476,2378.41,1132123.16,35,2.4312250336623515,Yes,0.09,Air,Net 30,31
ORD-00893,08-02-2023,25-03-2023 00:00,  RELIANCE INDUSTRIES  ,chemicals,Road,Wh-del-02,456,4222.41,1925418.96,55,2.621761787153331,No,0.28,Road,Net 30,45
ORD-00894,30-08-2023,13-09-2023 00:00,  Reliance Industries  ,food & beverage,Rail,Wh-hyd-05,829,4030.29,3341110.41,28,1.8841149297017243,No,0.05,Rail,Net 30,14
ORD-00895,01-08-2023,17-08-2023 00:00,Godrej Industries,electronics,Air,Wh-mum-01,895,2930.92,2623173.4,14,8.231662975914409,No,0.29,Air,Net 30,16
ORD-00896,10-11-2023,29-11-2023 00:00,Tata Steel Ltd,electronics,Air,Wh-che-03,361,4342.67,1567703.87,56,2.098274448896638,No,0.06,Air,Cod,19
ORD-00897,28-01-2022,04-03-2022 00:00,asian paints ltd,chemicals,Rail,Wh-mum-01,935,1037.15,969735.25,10,2.126127314275722,Yes,0.22,Rail,Cod,35
ORD-00898,27-03-2022,16-04-2022 00:00,Infosys BPM,food & beverage,Air,Wh-hyd-05,1,568.48,568.48,16,5.302450250828452,No,0.16,Air,Advance,20
ORD-00899,21-10-2023,23-11-2023 00:00,Unknown,Unknown,Road,Wh-del-02,387,1356.05,524791.35,16,5.659903020392016,No,0.27,Road,Net 30,33
ORD-00900,15-03-2023,14-04-2023 00:00,Tata Steel Ltd,chemicals,Road,Wh-hyd-05,973,294.86,286898.78,54,1.277721138772652,No,0.17,Road,Net 30,30
ORD-00901,19-05-2022,19-06-2022 00:00,asian paints ltd,chemicals,Air,Wh-hyd-05,348,2660.54,925867.92,31,1.467057695665698,Yes,0.16,Air,Net 30,31
ORD-00902,06-06-2024,27-06-2024 00:00,Wipro Logistics,food & beverage,Air,Wh-pun-06,190,4683.66,889895.4,42,2.27953402,Yes,0.06,Air,Net 90,21
ORD-00903,18-04-2023,12-05-2023 00:00,Wipro Logistics,packaging,Air,Wh-del-02,505,206.32,104191.6,25,2.920540131781206,No,0.05,Air,Net 30,24
ORD-00904,06-07-2022,09-07-2022 00:00,  BlueDart Express  ,chemicals,Air,Wh-del-02,191,619.33,118292.03,13,6.986315748145648,No,0.27,Air,Net 60,3
ORD-00905,21-02-2022,08-03-2022 00:00,Asian Paints Ltd,packaging,Road,Wh-che-03,508,2266.47,1151366.76,6,2.415936520016454,Yes,0.1,Road,Advance,15
ORD-00906,24-09-2022,26-09-2022 00:00,Wipro Logistics,packaging,Road,Wh-mum-01,369,4670.04,1723244.76,44,2.069869520593648,Yes,0.11,Road,Net 90,2
ORD-00907,24-01-2023,03-03-2023 00:00,Mahindra Logistics,packaging,Road,Wh-mum-01,409,1587.62,649336.58,9,7.882472273286512,Yes,0.23,Road,Net 30,38
ORD-00908,02-12-2022,29-12-2022 00:00,  Godrej Industries  ,food & beverage,Air,Wh-del-02,824,2541.1,2093866.4,45,7.039497555,Yes,0.1,Air,Cod,27
ORD-00909,05-08-2022,18-08-2022 00:00,Tata Steel Ltd,food & beverage,Road,Wh-che-03,929,217.45,360786.29,36,4.9179179930971255,No,0.29,Road,Net 60,13
ORD-00910,11-04-2023,06-05-2023 00:00,Infosys BPM,machinery,Air,Wh-del-02,934,750.23,700714.82,25,5.943787943320936,No,0.22,Air,Net 60,25
ORD-00911,01-12-2022,17-12-2022 00:00,mahindra logistics,electronics,Road,Wh-mum-01,117,4933.28,577193.76,43,3.8078561829377664,No,0.18,Road,Net 90,16
ORD-00912,12-12-2022,23-01-2023 00:00,Infosys BPM,packaging,Road,Wh-blr-04,134,4825.94,646675.96,20,5.342503782118246,Yes,0.26,Road,Net 30,42
ORD-00913,19-02-2024,12-03-2024 00:00,Godrej Industries,packaging,Air,Wh-mum-01,58,34.65,2009.7,18,5.560053840844712,No,0.01,Air,Net 60,22
ORD-00914,19-06-2024,21-07-2024 00:00,Infosys BPM,electronics,Sea,Wh-blr-04,556,4759.54,3297451.86,58,4.485135440602863,Yes,0.08,Sea,Net 60,32
ORD-00915,24-01-2023,07-03-2023 00:00,Blue Dart Express,packaging,Road,Wh-mum-01,685,3199.21,2191458.85,43,9.159149896049463,No,0.14,Road,Net 30,42
ORD-00916,12-10-2022,11-11-2022 00:00,Unknown,Unknown,Sea,Wh-del-02,672,4340.91,2917091.52,57,5.659903020392016,No,0.07,Sea,Net 30,30
ORD-00917,10-02-2024,04-03-2024 00:00,Asian Paints Ltd,packaging,Express Air,Wh-blr-04,173,2279.15,394292.95,21,8.039541367821215,Yes,0.22,Express Air,Net 60,23
ORD-00918,01-05-2024,05-06-2024 00:00,TATA STEEL LTD,machinery,Road,Wh-mum-01,829,2582.82,2141157.78,4,2.119445481171919,Yes,0.28,Road,Net 60,35
ORD-00919,08-03-2023,12-04-2023 00:00,DHL Supply Chain,electronics,Road,Wh-hyd-05,815,2449.34,1996212.1,50,8.177926244834795,Yes,0.13,Road,Net 30,35
ORD-00920,16-09-2022,20-09-2022 00:00,BlueDart Express,packaging,Air,Wh-mum-01,149,3337.65,497309.85,33,6.5432072410904905,Yes,0.1,Air,Cod,4
ORD-00921,04-05-2024,09-05-2024 00:00,Mahindra Logistics,packaging,Air,Wh-mum-01,80,706.86,56548.8,27,8.589502818427622,Yes,1.75,Air,Net 30,5
ORD-00922,25-03-2022,07-05-2022 00:00,Godrej Industries,food & beverage,Road,Wh-mum-01,886,159.57,141379.02,7,1.877628930768077,No,0.13,Road,Net 90,43
ORD-00924,20-01-2022,unknown,Wipro Logistics,food & beverage,Road,Wh-hyd-05,203,3526.36,715851.08,15,5.509790922359774,Yes,0.11,Road,Net 30,0
ORD-00925,07-02-2024,19-03-2024 00:00,RELIANCE INDUSTRIES,electronics,Road,Wh-del-02,764,1017.25,777179,18,7.355738646670228,Yes,0.27,Road,Net 30,41
ORD-00926,07-07-2023,17-07-2023 00:00,asian paints ltd,packaging,Express Air,Wh-hyd-05,229,3370.43,771828.47,32,5.808614967043082,Yes,0.17,Express Air,Net 30,10
ORD-00928,25-12-2022,18-01-2023 00:00,TATA STEEL LTD,food & beverage,Road,Wh-mum-01,227,478.56,108633.12,11,4.866363492184583,Yes,0.24,Road,Net 30,24
ORD-00929,18-08-2022,08-08-2022 00:00,Blue Dart Express,packaging,Sea,Wh-che-03,659,3366.28,2218378.52,20,3.779509816066068,No,0.1,Sea,Net 60,-10
ORD-00930,28-10-2023,10-12-2023 00:00,Infosys BPM,textiles,Air,Wh-hyd-05,532,2224.31,1183332.92,24,5.340379251,Yes,0.13,Air,Net 30,43
ORD-00931,12-03-2022,13-03-2022 00:00,Infosys BPM,electronics,Air,Wh-del-02,441,4342.03,1914835.23,15,2.0664312289156053,No,0.25,Air,Net 30,1
ORD-00932,10-03-2024,06-04-2024 00:00,Reliance Industries,electronics,Road,Wh-del-02,402,893.98,359379.96,48,9.653620050847763,No,0.11,Road,Net 60,27
ORD-00933,30-10-2023,unknown,BlueDart Express,food & beverage,Sea,Wh-mum-01,47,3466.2,162911.4,7,7.429696872639385,No,0.24,Sea,Net 60,0
ORD-00934,11-02-2022,01-03-2022 00:00,DHL Supply Chain,electronics,Rail,Wh-hyd-05,233,4192.2,976782.6,21,9.57220405,No,0.28,Rail,Net 60,18
ORD-00935,12-02-2024,02-03-2024 00:00,  Infosys BPM  ,electronics,Air,Wh-hyd-05,305,4723.62,1440704.1,42,3.040546440969669,No,0.19,Air,Net 30,19
ORD-00936,01-02-2022,unknown,Tata Steel Ltd,machinery,Road,Wh-blr-04,526,3419.41,1798609.66,26,8.914069181588752,Yes,0.22,Road,Net 90,0
ORD-00937,11-09-2022,25-10-2022 00:00,Unknown,Unknown,Express Air,Wh-che-03,143,2490.9,356198.7,44,5.659903020392016,Yes,0.24,Express Air,Net 30,44
ORD-00938,24-07-2022,05-08-2022 00:00,  Mahindra Logistics  ,machinery,Road,Wh-mum-01,415,3093.06,1283619.9,56,7.094371712119063,Yes,0.25,Road,Cod,12
ORD-00939,09-05-2024,16-05-2024 00:00,asian paints ltd,electronics,Sea,Wh-del-02,513,4345.84,2229415.92,14,6.625262674766852,Yes,0.12,Sea,Net 30,7
ORD-00940,21-01-2022,06-02-2022 00:00,Asian Paints Ltd,packaging,Rail,Wh-mum-01,373,2857.34,1065787.82,57,3.8489469874108297,No,0.02,Rail,Net 30,16
ORD-00941,29-09-2023,02-11-2023 00:00,Wipro Logistics,chemicals,Road,Wh-del-02,566,161.63,91482.58,37,8.347697064685278,No,0.12,Road,Net 30,34
ORD-00942,06-06-2022,29-06-2022 00:00,Unknown,Unknown,Rail,Wh-hyd-05,886,4655.43,4124710.98,58,5.659903020392016,Yes,0.2,Rail,Net 90,23
ORD-00943,02-09-2022,28-09-2022 00:00,  TATA STEEL LTD  ,food & beverage,Sea,Wh-mum-01,259,2506.6226373626373,1171469.593222222,21,1.6380241830215685,Yes,0.14,Sea,Advance,26
ORD-00944,10-05-2022,03-05-2022 00:00,Asian Paints Ltd,chemicals,Air,Wh-che-03,656,3385.8,2221084.8,18,3.815768448,Yes,0.22,Air,Net 30,-7
ORD-00945,30-04-2023,16-05-2023 00:00,Infosys BPM,machinery,Road,Wh-mum-01,471,1086.22,511609.62,5,9.417673886907949,No,0.11,Road,Net 60,16
ORD-00946,17-11-2023,02-12-2023 00:00,TATA STEEL LTD,food & beverage,Air,Wh-mum-01,953,2506.6226373626373,1171469.593222222,3,8.656122345443617,Yes,0.19,Air,Net 60,15
ORD-00947,28-04-2022,04-05-2022 00:00,Blue Dart Express,raw materials,Air,Wh-che-03,971,1975.38,1918093.98,23,9.837151282688852,Yes,0.06,Air,Net 30,6
