order_id,order_date,delivery_date,supplier_name,product_category,region,warehouse_code,quantity_ordered,unit_price_inr,total_amount_inr,lead_time_days,quality_score,on_time_delivery,discount_pct,shipment_mode,payment_terms
ORD-00783,31-03-2024,29-04-2024,Mahindra Logistics,Textiles,Bangalore,WH-MUM-01,397,845.74,335758.78,45,1.2935615350740985,Yes,0.08941986,,Net 30
ORD-00784,21-04-2023,13-05-2023,BlueDart Express,Chemicals,Kolkata,WH-HYD-05,699,531.79,371721.21,12,1.5193263557430896,0,0.096120386,Express Air,COD
ORD-00785,15-11-2023,22-12-2023,Godrej Industries,Raw Materials,Bangalore,WH_MUM_01,19,3185.79,60530.01,30,4.999288143173629,yes,0.049286053,Express Air,COD
ORD-00786,28-06-2023,,,Machinery,,wh-mum-01,177,3535.31,625749.87,58,3.4799314529753507,1,0.23494842927710913,,NET 60
ORD-00787,27-07-2023,10-09-2023,asian paints ltd,ELECTRONICS,Chennai,WH_MUM_01,-709,167.61,-118835.49,38,6.598356061338944,0,0.036749359,Rail,Net-30
ORD-00788,02-09-2023,15-10-2023,Infosys BPM,Packaging,DELHI,WH-CHE-03,396,4681.7,1853953.2,53,9.931980604373011,NO,0.19047199774594883,Rail,
ORD-00789,21-11-2022,11-12-2022,  TATA STEEL LTD  ,raw materials,mumbai,WH-HYD-05,445,269.34,119856.3,31,4.476908557688193,,0.037153808,Rail,NET30
ORD-00790,13-02-2024,28-03-2024,TATA STEEL LTD,Raw Materials,Delhi,WH-PUN-06,233,2711.07,631679.31,36,,1,0.021160691277886966,Express Air,Net 90
ORD-00791,30-03-2023,19-04-2023,TATA STEEL LTD,Textiles,Pune,WH_MUM_01,915,3548.21,3246612.15,19,4.740435063,YES,0.27282885110576294,Express Air,Advance
ORD-00792,20-09-2023,31-10-2023,Mahindra Logistics,Textiles,Bangalore,WH-CHE-03,76,4356.14,331066.64,48,8.625445009496733,0,0.05703863,Rail,Net 30
ORD-00793,14-04-2024,03-05-2024,Wipro Logistics,Food & Beverage,Kolkata,wh-mum-01,265,3573.29,946921.85,45,9.120127631160143,No,0.24637504636791127,Road,Net 60
ORD-00794,07-01-2024,22-01-2024,asian paints ltd,raw materials,mumbai,WH-MUM-01,455,4010.62,1824832.1,36,8.89620051,1,0.16338926133214074,Sea,Advance
ORD-00795,01-06-2023,10-06-2023,mahindra logistics,Food & Beverage,mumbai,WH-DEL-02,796,1703.86,1356272.56,30,9.769350148113318,no,0.023356956,Express Air,Net 60
ORD-00796,13-03-2023,12-04-2023,Mahindra Logistics,Textiles,Kolkata,WH-BLR-04,718,4075.98,2926553.64,55,1.2476726662637376,,0.28663445743142024,Express Air,COD
ORD-00797,30-04-2024,08-06-2024,  Reliance Industries  ,Chemicals,Pune,WH-CHE-03,735,409.77,301180.95,49,8.558345459309779,Yes,0.07408835,Air,Net 30
ORD-00641,16-07-2023,30-08-2023,TATA STEEL LTD,,,WH-CHE-03,384,4475.14,1718453.76,55,7.765949557351839,1,0.25789360360578195,Rail,Net 90
ORD-00799,02-04-2023,03-05-2023,,Packaging,Bangalore,WH-BLR-04,564,2742.49,1546764.36,33,3.058249684603283,NO,0.050643002,ROAD,COD
ORD-00800,12-06-2022,25-07-2022,Asian Paints Ltd,Food & Beverage,Chennai,wh-mum-01,851,4088.32,3479160.32,18,9.606880840487747,0,0.25618286464255585,Road,Net 90
ORD-00801,01-02-2024,17-02-2024,Wipro Logistics,ELECTRONICS,Ahmedabad,WH-CHE-03,506,2267.07,1147137.42,52,2.333601354069509,YES,0.003968644,,Net 60
ORD-00802,01-06-2024,10-07-2024,asian paints ltd,ELECTRONICS,Ahmedabad,WH-BLR-04,367,3221.45,1182272.15,49,7.115949344205175,Yes,0.1535341369708442,Road,Net 90
ORD-00803,02-05-2023,08-05-2023,  Tata Steel Ltd  ,Textiles,Delhi,WH-CHE-03,144,2636.75,460500.82,59,3.0240119513432124,Yes,0.23083277382646702,Road,NET 60
ORD-00432,06-04-2023,10-05-2023,  asian paints ltd  ,raw materials,Kolkata,WH-DEL-02,885,3660.63,3239657.55,28,4.882425838966672,,1.5792238170955077,ROAD,
ORD-00805,23-09-2022,28-09-2022,Asian Paints Ltd,,DELHI,,69,417.33,28795.77,59,7.472439073,NO,0.2727606408619461,air,COD
ORD-00806,09-02-2024,17-02-2024,Godrej Industries,Food & Beverage,Delhi,WH-DEL-02,99,311.16,30804.84,47,6.069921778,YES,0.24588746086429347,Air,COD
ORD-00807,11-09-2022,02-09-2022,Infosys BPM,Packaging,Kolkata,WH-DEL-02,396,1243.05,492247.8,11,4.847516481953005,Yes,0.2664574048983912,Rail,
ORD-00808,10-05-2024,23-05-2024,Blue Dart Express,Electronics,Kolkata,WH-MUM-01,25,806.13,20153.25,57,3.937045878387885,NO,0.059765906,Road,Net 60
ORD-00809,15-10-2023,25-10-2023,,Food & Beverage,DELHI,WH-HYD-05,948,,,54,8.556936901379114,NO,0.085255289,ROAD,Net-30
ORD-00810,11-10-2022,14-11-2022,Infosys BPM,Packaging,Pune,,891,,,45,2.294329152833323,yes,0.086690557,air,Advance
ORD-00811,24-02-2024,08-04-2024,Reliance Industries,Textiles,,WH-MUM-01,469,4879.57,2288518.33,33,4.870925889,0,0.11311617930050964,ROAD,net 30
ORD-00812,07-03-2024,14-04-2024,mahindra logistics,raw materials,Delhi,WH-BLR-04,484,1691.11,818497.24,17,,Yes,0.1179962011155566,air,Net 90
ORD-00813,18-06-2023,21-07-2023,,raw materials,DELHI,WH-DEL-02,565,918.77,519105.05,6,8.612645954139708,Yes,0.16336659739640264,air,COD
ORD-00814,12-05-2023,16-05-2023,Reliance Industries,Food & Beverage,Chennai,WH-MUM-01,151,3950.6,596540.6,4,4.6084758622574205,NO,0.047963929,Express Air,COD
ORD-00815,04-10-2023,06-11-2023,mahindra logistics,ELECTRONICS,Hyderabad,WH-PUN-06,,3296.95,,20,7.867975272411774,Yes,0.2073739991357968,Air,Net-30
ORD-00816,02-09-2022,09-10-2022,  Reliance Industries  ,Textiles,mumbai,WH-MUM-01,569,2496,1420224,48,8.408447476379735,NO,0.050269961791351944,Rail,Net 90
ORD-00817,09-10-2022,01-10-2022,Mahindra Logistics,Raw Materials,Delhi,WH-HYD-05,-403,2781.26,-1120847.78,47,8.999986816032667,Yes,0.093092545,Rail,NET 60
ORD-00818,27-03-2023,16-04-2023,RELIANCE INDUSTRIES,packaging,Kolkata,WH-DEL-02,109,3598.82,392271.38,27,5.900551921443052,NO,0.1510035391818462,,COD
ORD-00819,21-03-2022,16-04-2022,Wipro Logistics,Food & Beverage,Delhi,wh-mum-01,693,1149.99,796943.07,15,2.8401479744924063,yes,0.23893216845704318,Air,net 30
ORD-00820,01-01-2024,02-01-2024,  Blue Dart Express  ,Machinery,Ahmedabad,WH-MUM-01,42,4981.71,209231.82,6,3.297781688535385,0,0.22184076997161817,air,net 30
ORD-00821,20-10-2022,27-11-2022,DHL Supply Chain,Packaging,Kolkata,WH-DEL-02,186,4874.22,906604.92,47,3.6612520663744377,NO,0.19366030692315667,air,NET 60
ORD-00822,29-08-2022,22-08-2022,  DHL Supply Chain  ,Raw Materials,mumbai,wh-mum-01,935,3255.13,3043546.55,14,6.3442223272865395,Yes,0.046731978174051045,Sea,Advance
ORD-00823,06-10-2022,11-10-2022,TATA STEEL LTD,,Pune,WH-MUM-01,398,1005.72,400276.56,11,1.295286617157476,YES,0.16411360368467331,Rail,COD
ORD-00824,10-12-2022,14-12-2022,,ELECTRONICS,DELHI,WH-DEL-02,223,3404.34,759167.82,39,6.724382219019715,0,0.026233950539965634,Express Air,net 30
ORD-00825,24-11-2022,29-11-2022,,,Ahmedabad,WH-DEL-02,634,370.27,234751.18,9,4.2791881458540875,yes,0.11320895303899522,Air,Advance
ORD-00826,08-07-2023,08-08-2023,Mahindra Logistics,Chemicals,Ahmedabad,WH-BLR-04,133,162.96,21673.68,26,3.6571762224067794,NO,0.12405495908698774,Road,Net 60
ORD-00827,24-03-2022,,  Reliance Industries  ,ELECTRONICS,Mumbai,WH-BLR-04,163,1295.84,211221.92,16,8.915469136553138,YES,0.011943431833726148,ROAD,NET30
ORD-00828,22-05-2022,31-05-2022,mahindra logistics,Electronics,Delhi,WH-CHE-03,215,2318.49,498475.35,5,5.14002156,NO,0.08219643,Road,Net-30
ORD-00829,04-06-2022,16-07-2022,Wipro Logistics,packaging,Bangalore,WH_MUM_01,733,4342.68,3183184.44,57,1.855477409794235,Yes,0.2866948401799468,Air,Net-30
ORD-00830,25-08-2022,18-09-2022,Reliance Industries,Food & Beverage,Chennai,WH-MUM-01,235,3638.57,1442694.33,52,8.440720912236223,1,0.28608978234890686,,Net 90
ORD-00831,28-01-2023,22-02-2023,Godrej Industries,Machinery,Kolkata,WH-DEL-02,843,3716.11,4900621.94,10,1.4287713169285594,,0.10569811627576178,Express Air,Advance
ORD-00832,12-12-2023,06-01-2024,Mahindra Logistics,Chemicals,Ahmedabad,WH-CHE-03,658,2133.21,1403652.18,-32,7.540743018,No,0.012930032684497217,air,Advance
ORD-00833,06-06-2022,20-07-2022,DHL Supply Chain,Food & Beverage,Mumbai,wh-mum-01,751,1736.22,1303901.22,3,7.965155995935986,YES,0.053728481798454464,Express Air,Net-30
ORD-00834,25-12-2023,29-01-2024,Blue Dart Express,packaging,Chennai,WH_MUM_01,588,1861.48,1094550.24,13,4.173423453359724,no,0.11766533803006203,ROAD,
ORD-00835,08-08-2022,31-08-2022,Blue Dart Express,Textiles,Ahmedabad,WH_MUM_01,9,4938.37,44445.33,43,8.423090707,NO,0.2843339093907689,,NET 60
ORD-00836,07-03-2022,11-04-2022,DHL Supply Chain,Food & Beverage,Chennai,WH-CHE-03,74,210.14,15550.36,49,5.640934652708081,NO,0.042359719061155474,Express Air,Net-30
ORD-00837,01-03-2023,10-03-2023,Wipro Logistics,Packaging,DELHI,WH-PUN-06,954,4336.49,4137011.46,30,5.169642879455171,No,0.22905475310046366,Rail,Net 90
ORD-00838,22-02-2023,09-03-2023,,,,WH-BLR-04,492,2897.59,1425614.28,54,1.408629533218233,No,0.032604762,Rail,Advance
ORD-00839,05-12-2022,07-12-2022,mahindra logistics,raw materials,Hyderabad,WH-PUN-06,,2198.69,,45,3.610262742840153,no,0.29437727321738305,Express Air,Net 30
ORD-00840,10-07-2023,09-08-2023,RELIANCE INDUSTRIES,ELECTRONICS,mumbai,WH-DEL-02,253,3629.04,504619.69,6,9.379089737967698,Yes,0.11448494973274048,Express Air,Net-30
ORD-00841,23-04-2023,28-05-2023,Wipro Logistics,Machinery,Kolkata,WH-DEL-02,230,2438.48,583599.96,17,4.5264156695515005,,0.23257036166971679,Express Air,Net-30
ORD-00842,02-03-2023,27-03-2023,  TATA STEEL LTD  ,packaging,Kolkata,WH-MUM-01,519,4368.38,2267189.22,59,5.920304685010915,1,0.10277732484333954,Rail,Net 60
ORD-00843,05-03-2022,21-03-2022,Wipro Logistics,ELECTRONICS,DELHI,WH-PUN-06,174,4504.5,783783,45,5.7881951108582665,1,0.1883006631476426,ROAD,net 30
ORD-00844,31-07-2022,10-08-2022,Wipro Logistics,Electronics,Bangalore,WH-BLR-04,653,2114.39,1380696.67,,6.313879808,yes,0.057604825422011015,Road,NET 60
ORD-00845,02-05-2024,10-05-2024,DHL Supply Chain,Electronics,Bangalore,WH-BLR-04,168,1391.37,233750.16,53,1.5519786007895435,yes,0.043806306,,
ORD-00846,07-03-2023,,Asian Paints Ltd,Food & Beverage,Ahmedabad,wh-mum-01,170,2965.83,504191.1,19,4.259586293188555,Yes,0.2814192418704394,,Net 90
ORD-00847,03-02-2023,15-03-2023,DHL Supply Chain,packaging,Pune,WH-CHE-03,393,4562.69,1793137.17,42,7.508154464942987,yes,0.27529418337133005,Sea,
ORD-00848,28-02-2024,01-03-2024,BlueDart Express,Electronics,Hyderabad,WH-PUN-06,946,1061.2,1003895.2,35,2.8050422596568465,yes,0.2662406820638647,,Net 90
ORD-00849,22-08-2023,27-08-2023,TATA STEEL LTD,Raw Materials,Kolkata,WH-MUM-01,795,3118.6,2479287,46,2.832205397917244,no,0.18763003504997802,ROAD,net 30
ORD-00850,14-12-2023,17-12-2023,Tata Steel Ltd,Packaging,Ahmedabad,WH-DEL-02,634,3161.49,2004384.66,26,1.0908154602012226,no,0.24248046336488346,Air,Net-30
ORD-00851,21-01-2022,06-03-2022,DHL Supply Chain,Packaging,Hyderabad,WH-BLR-04,194,3668.23,711636.62,51,4.9373373394738875,yes,1.957808102954724,Express Air,Advance
ORD-00852,27-05-2024,31-05-2024,Mahindra Logistics,Raw Materials,mumbai,WH-PUN-06,-566,666.52,-377250.32,5,8.944609426060797,0,0.10043671256720374,air,net 30
ORD-00853,20-06-2024,23-06-2024,  Asian Paints Ltd  ,Chemicals,Pune,WH-HYD-05,29,3581.97,103877.13,29,1.467108492285781,0,0.094110937,Road,Advance
ORD-00854,23-02-2024,09-03-2024,Mahindra Logistics,Electronics,Delhi,WH_MUM_01,165,4546.07,750101.55,37,2.7200683854640237,Yes,0.19069359658578397,Rail,net 30
ORD-00855,13-08-2023,17-08-2023,RELIANCE INDUSTRIES,Textiles,Kolkata,WH-CHE-03,422,906.62,382593.64,20,3.7907608450847956,1,0.10678733204119215,Air,Net-30
ORD-00856,25-01-2023,13-02-2023,RELIANCE INDUSTRIES,Chemicals,Mumbai,WH-HYD-05,339,1195.34,405220.26,49,7.585522629077916,No,0.044552034,air,
ORD-00857,04-05-2023,10-06-2023,,Electronics,Kolkata,WH-DEL-02,648,4857.26,3147504.48,21,,Yes,0.1789401226240631,Road,NET 60
ORD-00858,07-01-2022,15-02-2022,BlueDart Express,Raw Materials,,WH-CHE-03,496,913.07,452882.72,10,4.7434951412366955,yes,0.24431517620072443,Road,Advance
ORD-00859,27-12-2022,17-01-2023,mahindra logistics,,mumbai,WH_MUM_01,365,4273.38,896059.18,5,7.831620453325382,no,0.11463704833799195,Sea,Net 60
ORD-00860,02-11-2022,12-11-2022,asian paints ltd,packaging,Chennai,,833,2466.47,2054569.51,36,6.486679104912117,NO,0.039680615,Air,NET30
ORD-00861,11-02-2024,16-03-2024,DHL Supply Chain,Machinery,Hyderabad,,342,1243.68,425338.56,6,9.064367196914972,YES,0.059006459193846915,Sea,Net 90
ORD-00862,04-02-2023,24-02-2023,TATA STEEL LTD,packaging,Mumbai,WH-BLR-04,500,4355.04,2177520,26,8.362240742248236,no,0.071244992,Express Air,Advance
ORD-00863,23-05-2024,28-06-2024,,Textiles,Pune,WH-PUN-06,657,2232.07,1466469.99,4,3.2753224548028053,0,0.089969278,Air,COD
ORD-00864,05-05-2024,17-05-2024,RELIANCE INDUSTRIES,Food & Beverage,,WH-BLR-04,511,2578.94,1317838.34,39,3.442947198707802,no,0.19283852115189273,Road,Net 90
ORD-00865,06-03-2023,03-04-2023,DHL Supply Chain,,Mumbai,,327,1802.57,589440.39,39,2.1282082821314705,No,0.1802836453613157,Rail,COD
ORD-00866,06-07-2023,10-07-2023,Godrej Industries,,Mumbai,WH-DEL-02,217,2968.82,644233.94,50,4.032682531457109,yes,0.20882395847011173,Air,Net 30
ORD-00867,05-02-2024,18-03-2024,Blue Dart Express,raw materials,,WH_MUM_01,301,825.98,248619.98,35,9.995895268471848,NO,0.10875059535945394,air,Net 30
ORD-00868,23-01-2024,26-02-2024,Blue Dart Express,Raw Materials,Pune,WH-DEL-02,132,1961.5,258918,1,4.651760517535549,0,0.24719929556399348,Sea,
ORD-00869,14-07-2023,10-08-2023,Blue Dart Express,ELECTRONICS,Delhi,WH-HYD-05,,4847.37,,24,2.9843959122019577,0,0.061226298346728075,Sea,NET30
ORD-00870,30-03-2024,19-04-2024,DHL Supply Chain,Chemicals,Hyderabad,WH-DEL-02,70,1298.09,90866.3,57,7.862345960279977,,0.1407122242554462,Express Air,Advance
ORD-00871,10-09-2023,15-10-2023,Asian Paints Ltd,,Mumbai,WH-PUN-06,252,3287.12,828354.24,36,5.882239031163905,1,0.24028161646242907,Road,Net-30
ORD-00872,14-08-2022,29-08-2022,mahindra logistics,Electronics,Bangalore,WH-CHE-03,415,1632.7,677570.5,6,2.346413045742573,No,0.054047594,ROAD,Net-30
ORD-00873,15-05-2023,25-05-2023,Blue Dart Express,Raw Materials,mumbai,WH-HYD-05,787,3869.63,3045398.81,41,4.426207130447792,0,0.032958934122234884,,Net-30
ORD-00874,13-08-2022,17-08-2022,Infosys BPM,Chemicals,Kolkata,WH_MUM_01,445,663.06,295061.7,54,4.73022744,1,0.2651051903063969,Air,NET30
ORD-00875,07-10-2022,03-11-2022,Reliance Industries,packaging,mumbai,wh-mum-01,876,4849.41,4248083.16,46,7.784467305122967,0,0.10287889882775876,Express Air,Net-30
ORD-00876,23-03-2023,01-04-2023,TATA STEEL LTD,Textiles,Ahmedabad,WH-PUN-06,182,2274.41,413942.62,44,1.1860423200271402,yes,0.20516103747270958,Air,Advance
ORD-00877,13-05-2023,30-05-2023,,Electronics,Pune,WH-MUM-01,167,1187.89,198377.63,57,3.4211768211847944,1,0.007604581,ROAD,net 30
ORD-00878,30-01-2022,13-03-2022,Wipro Logistics,Textiles,mumbai,WH-DEL-02,91,376.75,34284.25,31,5.658366711839698,,0.20701406652283488,,NET 60
ORD-00879,03-02-2023,26-01-2023,Reliance Industries,packaging,mumbai,WH_MUM_01,714,857.09,611962.26,20,3.419620682,yes,0.094830393,Rail,Net 60
ORD-00880,11-12-2022,17-12-2022,asian paints ltd,Raw Materials,mumbai,WH-HYD-05,858,2603.67,2233948.86,24,6.655906427,NO,0.016722256,,Net-30
ORD-00881,16-11-2023,29-11-2023,mahindra logistics,ELECTRONICS,mumbai,WH-DEL-02,531,1691.65,898266.15,25,5.3368073134715495,No,0.1829438284644351,Air,Net 30
ORD-00882,27-11-2023,20-11-2023,asian paints ltd,Food & Beverage,,,39,4146.13,161699.07,36,4.255392293736225,No,0.072241145,ROAD,Net 60
ORD-00883,28-03-2024,06-05-2024,asian paints ltd,Machinery,Bangalore,wh-mum-01,126,2160.13,272176.38,21,9.542877642,YES,0.11604217261556399,,Net-30
ORD-00884,19-02-2023,,TATA STEEL LTD,ELECTRONICS,Ahmedabad,WH-HYD-05,451,1251.08,564237.08,30,6.6894354926781165,YES,0.024174243685954076,air,NET 60
ORD-00496,12-01-2024,02-01-2024,Godrej Industries,Raw Materials,Chennai,wh-mum-01,173,3089.55,534492.15,24,2.1694723504114712,1,0.044148975328483595,Road,Net 90
ORD-00886,19-06-2022,25-07-2022,Infosys BPM,,DELHI,WH-HYD-05,653,3536.82,2309543.46,44,6.040825276990559,No,0.089393171,Road,COD
ORD-00887,10-05-2024,24-05-2024,Mahindra Logistics,raw materials,Chennai,WH-BLR-04,754,843.54,636029.16,42,8.026586678808108,1,0.02692785,Road,Net-30
ORD-00888,24-04-2023,16-05-2023,mahindra logistics,Food & Beverage,Bangalore,WH-PUN-06,220,846.42,186212.4,30,7.376407277435176,YES,0.27324787940589457,Rail,net 30
ORD-00889,11-05-2022,12-05-2022,RELIANCE INDUSTRIES,Raw Materials,,,638,192.99,123127.62,22,2.5488030636573344,NO,0.001814113,air,NET30
ORD-00890,30-09-2023,13-10-2023,Godrej Industries,Electronics,mumbai,wh-mum-01,58,3684.65,427236.48,28,9.751779991,0,0.14515806565929343,Rail,
ORD-00891,01-07-2023,09-07-2023,,raw materials,Pune,,660,,,7,5.039322811719454,no,0.036974237,Rail,Advance
ORD-00892,28-01-2022,28-02-2022,Reliance Industries,Electronics,mumbai,WH-BLR-04,476,2378.41,1132123.16,35,2.4312250336623515,1,0.092303727,air,NET30
ORD-00893,08-02-2023,25-03-2023,  RELIANCE INDUSTRIES  ,Chemicals,Chennai,WH-DEL-02,456,4222.41,1925418.96,55,2.621761787153331,NO,0.27781786794547964,Road,Net 30
ORD-00894,30-08-2023,13-09-2023,  Reliance Industries  ,Food & Beverage,Hyderabad,WH-HYD-05,829,4030.29,3341110.41,28,1.8841149297017243,No,0.048508366,Rail,Net-30
ORD-00895,01-08-2023,17-08-2023,Godrej Industries,Electronics,Ahmedabad,WH_MUM_01,895,2930.92,2623173.4,14,8.231662975914409,0,0.28974969591549976,air,Net-30
ORD-00896,10-11-2023,29-11-2023,Tata Steel Ltd,Electronics,Chennai,WH-CHE-03,361,4342.67,1567703.87,56,2.098274448896638,,0.061738313,,COD
ORD-00897,28-01-2022,04-03-2022,asian paints ltd,Chemicals,Chennai,WH-MUM-01,935,1037.15,969735.25,10,2.126127314275722,YES,0.22246983254004887,Rail,COD
ORD-00898,27-03-2022,16-04-2022,Infosys BPM,Food & Beverage,Mumbai,WH-HYD-05,1,568.48,568.48,16,,no,0.16400317946919352,Air,Advance
ORD-00899,21-10-2023,23-11-2023,,Machinery,Delhi,WH-DEL-02,387,1356.05,524791.35,16,4.101436760028037,NO,0.26534361827902775,ROAD,Net 30
ORD-00900,15-03-2023,14-04-2023,Tata Steel Ltd,Chemicals,Ahmedabad,,973,294.86,286898.78,54,1.2777211387726521,0,0.16619797665093927,Rail,NET30
ORD-00901,19-05-2022,19-06-2022,asian paints ltd,Chemicals,Mumbai,WH-HYD-05,348,2660.54,925867.92,31,1.467057695665698,yes,0.1603677657468926,Air,Net 30
ORD-00902,06-06-2024,27-06-2024,Wipro Logistics,Food & Beverage,Chennai,WH-PUN-06,190,4683.66,889895.4,42,2.27953402,Yes,0.0586374,Air,Net 90
ORD-00903,18-04-2023,12-05-2023,Wipro Logistics,packaging,DELHI,WH-DEL-02,505,206.32,104191.6,25,2.920540131781206,no,0.049868809,air,net 30
ORD-00904,06-07-2022,09-07-2022,  BlueDart Express  ,Chemicals,Ahmedabad,WH-DEL-02,191,619.33,118292.03,13,6.986315748145648,no,0.27494674533465424,,NET 60
ORD-00905,21-02-2022,08-03-2022,Asian Paints Ltd,,mumbai,WH-CHE-03,508,2266.47,1151366.76,6,2.415936520016454,Yes,0.09835146,Road,Advance
ORD-00906,24-09-2022,26-09-2022,Wipro Logistics,packaging,Chennai,,369,4670.04,1723244.76,44,2.069869520593648,,0.11162467648886877,ROAD,Net 90
ORD-00907,24-01-2023,03-03-2023,Mahindra Logistics,Packaging,Delhi,,409,1587.62,649336.58,9,7.8824722732865125,yes,0.2279470975285165,Rail,net 30
ORD-00908,02-12-2022,29-12-2022,  Godrej Industries  ,Food & Beverage,Chennai,WH-DEL-02,824,2541.1,2093866.4,45,7.039497555,YES,0.1016470447268422,,COD
ORD-00909,05-08-2022,18-08-2022,Tata Steel Ltd,Food & Beverage,Ahmedabad,WH-CHE-03,929,217.45,360786.29,36,4.9179179930971255,NO,0.2856187339917008,ROAD,NET 60
ORD-00910,11-04-2023,06-05-2023,Infosys BPM,Machinery,mumbai,WH-DEL-02,934,750.23,700714.82,,5.9437879433209355,0,0.22137833069964008,air,NET 60
ORD-00911,01-12-2022,17-12-2022,mahindra logistics,Electronics,DELHI,WH_MUM_01,117,4933.28,577193.76,43,3.8078561829377664,NO,0.179228773,,Net 90
ORD-00912,12-12-2022,23-01-2023,Infosys BPM,packaging,Kolkata,WH-BLR-04,134,4825.94,646675.96,20,5.342503782118246,yes,0.2642685481634257,Road,Net 30
ORD-00913,19-02-2024,12-03-2024,Godrej Industries,,mumbai,WH_MUM_01,58,34.65,2009.7,18,5.560053840844712,NO,0.014881772504844825,Air,Net 60
ORD-00914,19-06-2024,21-07-2024,Infosys BPM,ELECTRONICS,Kolkata,WH-BLR-04,556,4759.54,3297451.86,58,4.485135440602863,Yes,0.077118808,Sea,Net 60
ORD-00915,24-01-2023,07-03-2023,Blue Dart Express,packaging,Chennai,,685,3199.21,2191458.85,43,9.159149896049465,no,0.13951090026627297,Sea,Net-30
ORD-00916,12-10-2022,11-11-2022,,Textiles,DELHI,WH-DEL-02,672,4340.91,2917091.52,57,1.1445567848290552,NO,0.068093562,Sea,Net-30
ORD-00917,10-02-2024,04-03-2024,Asian Paints Ltd,packaging,,WH-BLR-04,173,2279.15,394292.95,21,8.039541367821215,1,0.22317155619064558,Express Air,NET 60
ORD-00918,01-05-2024,05-06-2024,TATA STEEL LTD,Machinery,mumbai,,829,2582.82,2141157.78,4,2.119445481171919,yes,0.27576240931611756,,Net 60
ORD-00919,08-03-2023,12-04-2023,DHL Supply Chain,Electronics,,WH-HYD-05,815,2449.34,1996212.1,50,8.177926244834795,,0.12713103597927702,Road,
ORD-00920,16-09-2022,20-09-2022,BlueDart Express,Packaging,DELHI,wh-mum-01,149,3337.65,497309.85,33,6.5432072410904905,1,0.10263978003356848,air,COD
ORD-00921,04-05-2024,09-05-2024,Mahindra Logistics,Packaging,mumbai,wh-mum-01,80,706.86,56548.8,27,8.589502818427622,Yes,1.7473206805182486,Air,Net-30
ORD-00922,25-03-2022,07-05-2022,Godrej Industries,Food & Beverage,Pune,,886,159.57,141379.02,7,1.8776289307680771,No,0.13345572984826223,ROAD,Net 90
ORD-00632,27-04-2023,,Asian Paints Ltd,Machinery,Bangalore,WH_MUM_01,213,1546.57,329419.41,6,6.030825706897966,Yes,0.14671452013478495,Express Air,Net-30
ORD-00924,20-01-2022,,Wipro Logistics,Food & Beverage,Chennai,WH-HYD-05,203,3526.36,715851.08,15,5.509790922359774,,0.10549496170257161,,net 30
ORD-00925,07-02-2024,19-03-2024,RELIANCE INDUSTRIES,ELECTRONICS,mumbai,,764,1017.25,777179,18,7.355738646670228,,0.2728645419036415,Road,net 30
ORD-00926,07-07-2023,17-07-2023,asian paints ltd,packaging,Kolkata,WH-HYD-05,229,3370.43,771828.47,32,5.8086149670430824,1,0.1706866449845552,Express Air,
ORD-00469,23-02-2022,,mahindra logistics,Packaging,Mumbai,WH-PUN-06,676,4849.86,3278505.36,56,5.866611104197938,yes,0.22865237615449338,Air,
ORD-00928,25-12-2022,18-01-2023,TATA STEEL LTD,Food & Beverage,Kolkata,wh-mum-01,227,478.56,108633.12,11,4.866363492184583,YES,0.24354201550526589,,Net-30
ORD-00929,18-08-2022,08-08-2022,Blue Dart Express,,DELHI,WH-CHE-03,659,3366.28,2218378.52,20,3.7795098160660676,no,0.10255471257517745,Sea,NET 60
ORD-00930,28-10-2023,10-12-2023,Infosys BPM,Textiles,Bangalore,WH-HYD-05,532,2224.31,1183332.92,24,5.340379251,1,0.130108299,Air,net 30
ORD-00931,12-03-2022,13-03-2022,Infosys BPM,ELECTRONICS,,WH-DEL-02,441,4342.03,1914835.23,15,2.0664312289156053,,0.25454153232187937,air,Net-30
ORD-00932,10-03-2024,06-04-2024,Reliance Industries,ELECTRONICS,Hyderabad,WH-DEL-02,402,893.98,359379.96,48,9.653620050847763,No,0.10897660550274307,Road,Net 60
ORD-00933,30-10-2023,,BlueDart Express,Food & Beverage,mumbai,wh-mum-01,47,3466.2,162911.4,7,7.429696872639385,0,0.2381805400355554,Sea,Net 60
ORD-00934,11-02-2022,01-03-2022,DHL Supply Chain,ELECTRONICS,,WH-HYD-05,233,4192.2,976782.6,21,9.57220405,,0.28229769677233113,Rail,NET 60
ORD-00935,12-02-2024,02-03-2024,  Infosys BPM  ,ELECTRONICS,Kolkata,WH-HYD-05,305,4723.62,1440704.1,42,3.040546440969669,,0.18696311192040208,air,NET30
ORD-00936,01-02-2022,,Tata Steel Ltd,Machinery,Pune,WH-BLR-04,526,3419.41,1798609.66,26,8.914069181588752,1,0.22248818623556665,,Net 90
ORD-00937,11-09-2022,25-10-2022,,packaging,Mumbai,WH-CHE-03,143,2490.9,356198.7,44,8.279109861071845,,0.24152919361234046,Express Air,net 30
ORD-00938,24-07-2022,05-08-2022,  Mahindra Logistics  ,Machinery,Mumbai,WH-MUM-01,415,3093.06,1283619.9,56,7.094371712119063,,0.25351189466899277,Road,COD
