Record_ID,Crop,Crop_Year,Season,State,Area,Production,Yield,Production_per_Area,Yield_Category
6021,Urad,2019,Summer     ,Karnataka,223,105,0.437272727,0.4708520179372197,Low
6022,Wheat,2019,Rabi       ,Karnataka,9378,13684,1.08125,1.1376650938927102,Medium
6023,Arecanut,2019,Whole Year ,Kerala,96921,92755,0.674285714,0.9570165392433012,Low
6024,Arhar/Tur,2019,Whole Year ,Kerala,9378,522,1.335,1.6677316293929711,Medium
6025,Banana,2019,Whole Year ,Kerala,60678,548425,0.982466216,9.03828405682455,Very High
6026,Black pepper,2019,Whole Year ,Kerala,83765,34545,0.327142857,0.4124037485823434,Low
6027,Cardamom,2019,Whole Year ,Kerala,39697,10076,0.062857143,0.4124037485823434,Low
6028,Cashewnut,2019,Whole Year ,Kerala,39898,19444,0.273571429,0.4873427239460625,Low
6029,Coconut ,2019,Whole Year ,Kerala,760776,4814000000,5882.037143,0.4873427239460625,Very High
6030,Cotton(lint),2019,Whole Year ,Kerala,54,82,0.982466216,1.5185185185185186,Medium
6031,Garlic,2019,Whole Year ,Kerala,191,990,5.18,5.183246073298429,High
6032,Ginger,2019,Whole Year ,Kerala,2819,11917,3.65,4.227385597729692,High
6033,Gram,2019,Whole Year ,Kerala,600,454,0.767142857,0.7566666666666667,Low
6034,Groundnut,2019,Whole Year ,Kerala,9378,147,0.982466216,1.2564102564102564,Medium
6035,Jowar,2019,Whole Year ,Kerala,285,235,0.82,0.8245614035087719,Low
6036,Maize,2019,Whole Year ,Kerala,113,140,0.982466216,1.238938053097345,Medium
6037,Other  Rabi pulses,2019,Rabi       ,Kerala,9378,1131,1.098888889,0.9004777070063694,Medium
6038,Other Kharif pulses,2019,Kharif     ,Kerala,91,76,2.4,0.8351648351648352,Medium
6039,Potato,2019,Whole Year ,Kerala,490,6569,13.41,13.406122448979591,Very High
6040,Ragi,2019,Whole Year ,Kerala,213,261,1.36,1.2253521126760565,Medium
6041,Rice,2019,Autumn     ,Kerala,55895,145076,1.949230769,2.5955094373378658,Medium
6042,Rice,2019,Summer     ,Kerala,61006,212586,2.815714286,2.5955094373378658,Medium
6043,Rice,2019,Winter     ,Kerala,81279,247879,0.982466216,3.0497299425435846,Medium
6044,Sesamum,2019,Whole Year ,Kerala,207,129,0.558,0.620371260940656,Low
6045,Small millets,2019,Kharif     ,Kerala,30,22,0.73,0.7333333333333333,Low
6046,Small millets,2019,Rabi       ,Kerala,27,21,0.78,0.7777777777777778,Low
6047,Sugarcane,2019,Whole Year ,Kerala,950,120835,83.834,127.18938149972634,Very High
6048,Sunflower,2019,Whole Year ,Kerala,1,1,1.0,1.0,Low
6049,Sweet potato,2019,Whole Year ,Kerala,194,2782,13.1125,14.34020618556701,Very High
6050,Tapioca,2019,Whole Year ,Kerala,62070,2592633,41.95142857,41.76950217496375,Very High
6051,Tobacco,2019,Whole Year ,Kerala,8,14,1.8,1.75,Medium
6052,Turmeric,2019,Whole Year ,Kerala,2277,6653,2.848571429,2.9218269653052262,Medium
6053,Wheat,2019,Whole Year ,Kerala,1,2,2.0,2.0,Medium
6054,Arecanut,2019,Whole Year ,Tamil Nadu,6843,13543,2.17,1.979102732719568,Medium
6055,Arhar/Tur,2019,Kharif     ,Tamil Nadu,38920,49905,1.2748,1.282245632065776,Medium
6056,Arhar/Tur,2019,Rabi       ,Tamil Nadu,2894,3331,1.2344,1.1510020732550104,Medium
6057,Bajra,2019,Kharif     ,Tamil Nadu,50298,140059,2.9272,2.7845838800747544,Medium
6058,Bajra,2019,Rabi       ,Tamil Nadu,17194,45024,2.6984,2.6185878794928463,Medium
6059,Banana,2019,Whole Year ,Tamil Nadu,92440,3987895,42.7084375,2.6185878794928463,Very High
6060,Black pepper,2019,Whole Year ,Tamil Nadu,6080,1306,0.175555556,0.2148026315789473,Low
6061,Cardamom,2019,Whole Year ,Tamil Nadu,3831,13684,0.093333333,0.0908379013312451,Low
6062,Cashewnut,2019,Whole Year ,Tamil Nadu,83977,25687,0.335172414,0.3058813722805054,Low
6063,Castor seed,2019,Kharif     ,Tamil Nadu,9378,1646,0.306428571,0.3129872599353489,Low
6064,Coconut ,2019,Whole Year ,Tamil Nadu,438935,4946800000,8795.260556,11270.005809516217,Very High
6065,Coriander,2019,Whole Year ,Tamil Nadu,7397,3675,0.470909091,0.4968230363660944,Low
6066,Cotton(lint),2019,Kharif     ,Tamil Nadu,96681,235305,2.533461538,2.433828777112359,Medium
6067,Cotton(lint),2019,Rabi       ,Tamil Nadu,72817,182776,2.717307692,2.510073197192963,Medium
6068,Cowpea(Lobia),2019,Kharif     ,Tamil Nadu,47877,37536,0.775833333,0.7840090231217495,Low
6069,Cowpea(Lobia),2019,Rabi       ,Tamil Nadu,17959,12609,0.6812,0.7020992260148116,Low
6070,Dry chillies,2019,Whole Year ,Tamil Nadu,47991,29618,0.919285714,0.617157383676106,Low
6071,Garlic,2019,Whole Year ,Tamil Nadu,1433,8519,5.5525,5.944870900209351,High
6072,Ginger,2019,Whole Year ,Tamil Nadu,193,3038,16.075,15.740932642487047,Very High
6073,Gram,2019,Rabi       ,Tamil Nadu,5552,5138,0.871538462,0.9254322766570604,Low
6074,Groundnut,2019,Kharif     ,Tamil Nadu,209159,518418,2.512333333,0.9254322766570604,Medium
6075,Groundnut,2019,Rabi       ,Tamil Nadu,137484,514485,0.982466216,3.742144540455617,High
6076,Horse-gram,2019,Kharif     ,Tamil Nadu,2439,1697,0.725,0.6957769577695777,Low
6077,Horse-gram,2019,Rabi       ,Tamil Nadu,76619,59679,0.719565217,0.7789060154791893,Low
6078,Jowar,2019,Kharif     ,Tamil Nadu,231845,276627,1.238846154,1.193154909530074,Medium
6079,Jowar,2019,Rabi       ,Tamil Nadu,218155,243194,1.281851852,1.1147761912401732,Medium
6080,Maize,2019,Kharif     ,Tamil Nadu,168587,1506526,8.614827586,8.936193182155208,Very High
6081,Maize,2019,Rabi       ,Tamil Nadu,164978,1108221,6.841666667,6.717386560632327,Very High
6082,Moong(Green Gram),2019,Kharif     ,Tamil Nadu,9378,13049,0.587407407,0.5736580647997538,Low
6083,Moong(Green Gram),2019,Rabi       ,Tamil Nadu,149191,63365,0.47137931,0.4247240115020343,Low
6084,Onion,2019,Kharif     ,Tamil Nadu,11137,101952,9.088148148,9.15435036365269,Very High
6085,Onion,2019,Rabi       ,Tamil Nadu,9378,159883,7.237407407,7.054802982835459,Very High
6086,Other  Rabi pulses,2019,Rabi       ,Tamil Nadu,21610,14045,0.776666667,0.6499305876908839,Low
6087,Other Cereals,2019,Kharif     ,Tamil Nadu,9378,3175,1.121875,1.4617863720073665,Medium
6088,Other Cereals,2019,Rabi       ,Tamil Nadu,9378,7193,1.282,1.334013353115727,Medium
6089,Other Kharif pulses,2019,Kharif     ,Tamil Nadu,32430,27665,0.746153846,0.853068146777675,Low
6090,Potato,2019,Kharif     ,Tamil Nadu,2900,60513,0.982466216,0.853068146777675,Very High
6091,Potato,2019,Rabi       ,Tamil Nadu,1113,24207,0.982466216,21.74932614555256,Very High
6092,Ragi,2019,Kharif     ,Tamil Nadu,9378,190535,2.928181818,2.993479968578162,Medium
6093,Ragi,2019,Rabi       ,Tamil Nadu,20895,83939,3.879230769,4.01718114381431,High
6094,Rapeseed &Mustard,2019,Rabi       ,Tamil Nadu,137,33,0.19,0.2408759124087591,Low
6095,Rice,2019,Autumn     ,Tamil Nadu,206535,847692,4.077241379,4.10435035224054,High
6096,Rice,2019,Summer     ,Tamil Nadu,339990,1463054,4.095,4.30322656548722,High
6097,Rice,2019,Winter     ,Tamil Nadu,1360882,4954415,3.818387097,3.640591175428877,High
6098,Sesamum,2019,Kharif     ,Tamil Nadu,12123,6706,0.534642857,3.640591175428877,Low
6099,Sesamum,2019,Rabi       ,Tamil Nadu,40895,29775,0.680740741,0.7280841178628195,Low
6100,Small millets,2019,Kharif     ,Tamil Nadu,17928,26280,1.360769231,1.465863453815261,Medium
6101,Sugarcane,2019,Whole Year ,Tamil Nadu,131207,14119210,102.7843333,107.61018848079752,Very High
6102,Sunflower,2019,Kharif     ,Tamil Nadu,168,168,1.0,1.0,Low
6103,Sunflower,2019,Rabi       ,Tamil Nadu,4075,3663,1.099375,1.0,Medium
6104,Sweet potato,2019,Whole Year ,Tamil Nadu,585,14383,23.39619048,24.586324786324788,Very High
6105,Tapioca,2019,Whole Year ,Tamil Nadu,81143,3065106,40.04866667,37.77412715822683,Very High
6106,Tobacco,2019,Whole Year ,Tamil Nadu,1658,2426,1.397777778,1.4632086851628467,Medium
6107,Turmeric,2019,Whole Year ,Tamil Nadu,18432,96253,5.298148148,5.222059461805555,High
6108,Urad,2019,Kharif     ,Tamil Nadu,42597,35846,0.854333333,0.8415146606568538,Low
6109,Urad,2019,Rabi       ,Tamil Nadu,362726,281577,0.759,0.7762801673990836,Low
6110,Arhar/Tur,1997,Autumn     ,Odisha,25621,6487,0.202777778,0.2531907419694781,Low
6111,Arhar/Tur,1997,Summer     ,Odisha,86559,16414,0.216785714,0.1896278838711168,Low
6112,Arhar/Tur,1997,Winter     ,Odisha,116553,23305,0.198928571,0.1999519531886781,Low
6113,Groundnut,1997,Autumn     ,Odisha,37462,34433,0.840434783,0.9191447333297742,Low
6114,Groundnut,1997,Summer     ,Odisha,39729,48815,1.211071429,1.2286994386971732,Medium
6115,Groundnut,1997,Winter     ,Odisha,8157,8905,0.884782609,1.091700380041682,Low
6116,Horse-gram,1997,Summer     ,Odisha,952,253,0.274444444,1.091700380041682,Low
6117,Horse-gram,1997,Winter     ,Odisha,114779,32809,0.303448276,0.2858449716411538,Low
6118,Jute,1997,Autumn     ,Odisha,92010,123210,1.215,1.339093576785132,Medium
6119,Maize,1997,Autumn     ,Odisha,51349,63331,0.812,1.2333443689263666,Low
6120,Maize,1997,Summer     ,Odisha,1164,13684,0.945714286,1.2333443689263666,Low
6121,Maize,1997,Winter     ,Odisha,144,136,0.9925,0.9444444444444444,Low
6122,Potato,1997,Whole Year ,Odisha,8887,87413,8.774,0.9444444444444444,Very High
6123,Ragi,1997,Autumn     ,Odisha,41987,13684,0.464615385,0.6403172410508015,Low
6124,Ragi,1997,Summer     ,Odisha,603,429,0.576153846,0.7114427860696517,Low
6125,Ragi,1997,Winter     ,Odisha,37191,19693,0.488125,0.5295098276464736,Low
6126,Sesamum,1997,Autumn     ,Odisha,7286,1626,0.212352941,0.2231677189129838,Low
6127,Sesamum,1997,Summer     ,Odisha,16106,4065,0.259583333,0.2523904135104929,Low
6128,Sesamum,1997,Winter     ,Odisha,48551,8316,0.17,0.1712838046590183,Low
6129,Sugarcane,1997,Winter     ,Odisha,18682,1144012,55.64206897,61.236056096777645,Very High
6130,Urad,1997,Autumn     ,Odisha,32111,8536,0.233181818,0.265827909439133,Low
6131,Urad,1997,Summer     ,Odisha,2077,480,0.277826087,0.2311025517573423,Low
6132,Urad,1997,Winter     ,Odisha,118618,13684,0.261333333,0.3254986595626296,Low
6133,Wheat,1997,Rabi       ,Odisha,5162,6360,0.856666667,1.2320805889190236,Low
6134,Arhar/Tur,1997,Kharif     ,Andhra Pradesh,313900,55600,0.197727273,0.1771264733991717,Low
6135,Arhar/Tur,1997,Rabi       ,Andhra Pradesh,3500,1400,0.474,0.4,Low
6136,Bajra,1997,Kharif     ,Andhra Pradesh,89400,63600,0.815882353,0.7114093959731543,Low
6137,Castor seed,1997,Kharif     ,Andhra Pradesh,169600,42100,0.241666667,0.2482311320754717,Low
6138,Cotton(lint),1997,Kharif     ,Andhra Pradesh,906300,1320400,1.643333333,1.4569127220567142,Medium
6139,Dry chillies,1997,Kharif     ,Andhra Pradesh,118100,236200,1.939,2.0,Medium
6140,Dry chillies,1997,Rabi       ,Andhra Pradesh,54600,13684,1.770909091,1.8663003663003663,Medium
6141,Gram,1997,Rabi       ,Andhra Pradesh,146600,58400,0.338,0.398362892223738,Low
6142,Groundnut,1997,Kharif     ,Andhra Pradesh,1514000,734800,0.71047619,0.485336856010568,Low
6143,Groundnut,1997,Rabi       ,Andhra Pradesh,319900,13684,1.359545455,1.3163488590184431,Medium
6144,Horse-gram,1997,Kharif     ,Andhra Pradesh,19600,6900,0.4025,0.3520408163265306,Low
6145,Horse-gram,1997,Rabi       ,Andhra Pradesh,90500,37200,0.3655,0.3520408163265306,Low
6146,Jowar,1997,Kharif     ,Andhra Pradesh,309300,13684,0.668095238,0.7361784675072744,Low
6147,Jowar,1997,Rabi       ,Andhra Pradesh,479500,287200,0.856190476,0.5989572471324296,Low
6148,Maize,1997,Kharif     ,Andhra Pradesh,305100,791500,2.201818182,2.594231399541134,Medium
6149,Maize,1997,Rabi       ,Andhra Pradesh,90800,291800,0.982466216,3.2136563876651985,High
6150,Mesta,1997,Kharif     ,Andhra Pradesh,85800,561600,5.98,6.545454545454546,High
6151,Moong(Green Gram),1997,Kharif     ,Andhra Pradesh,316800,80900,0.34,0.2553661616161616,Low
6152,Moong(Green Gram),1997,Rabi       ,Andhra Pradesh,137000,53200,0.363333333,0.3883211678832117,Low
6153,Other  Rabi pulses,1997,Rabi       ,Andhra Pradesh,3400,500,0.166666667,0.1470588235294117,Low
6154,Other Kharif pulses,1997,Kharif     ,Andhra Pradesh,7300,1400,0.218571429,0.1917808219178082,Low
6155,Ragi,1997,Kharif     ,Andhra Pradesh,83200,67600,0.918333333,0.8125,Low
6156,Ragi,1997,Rabi       ,Andhra Pradesh,14600,21900,1.513636364,1.5,Medium
6157,Rice,1997,Kharif     ,Andhra Pradesh,2382500,13684,1.99173913,2.1902623294858343,Medium
6158,Rice,1997,Rabi       ,Andhra Pradesh,1117700,3291700,2.64,2.945065760042945,Medium
6159,Sesamum,1997,Kharif     ,Andhra Pradesh,55100,6900,0.181333333,0.1252268602540834,Low
6160,Sesamum,1997,Rabi       ,Andhra Pradesh,83200,8800,0.109375,0.1057692307692307,Low
6161,Small millets,1997,Kharif     ,Andhra Pradesh,11500,2000,0.17,0.1739130434782608,Low
6162,Small millets,1997,Rabi       ,Andhra Pradesh,3000,200,0.075,0.0666666666666666,Low
6163,Sugarcane,1997,Kharif     ,Andhra Pradesh,192500,13953300,77.1065,72.48467532467532,Very High
6164,Sunflower,1997,Kharif     ,Andhra Pradesh,9378,129700,0.495263158,0.4832339791356185,Low
6165,Sunflower,1997,Rabi       ,Andhra Pradesh,115600,53800,0.402307692,0.4653979238754325,Low
6166,Tobacco,1997,Kharif     ,Andhra Pradesh,201900,13684,1.116666667,0.99851411589896,Medium
6167,Urad,1997,Kharif     ,Andhra Pradesh,88400,24700,0.2525,0.2794117647058823,Low
6168,Urad,1997,Rabi       ,Andhra Pradesh,413000,13684,0.388125,0.4617433414043583,Low
6169,Wheat,1997,Rabi       ,Andhra Pradesh,11000,6000,0.55375,0.5454545454545454,Low
6170,Arhar/Tur,1997,Kharif     ,Bihar,64898,83722,1.186363636,1.2900551634873183,Medium
6171,Bajra,1997,Kharif     ,Bihar,5894,3594,0.603225806,0.6097726501526977,Low
6172,Banana,1997,Whole Year ,Bihar,18197,440763,24.0412,24.221739847227564,Very High
6173,Barley,1997,Rabi       ,Bihar,9378,13684,0.982466216,24.221739847227564,Medium
6174,Castor seed,1997,Kharif     ,Bihar,967,761,0.781538462,0.7869700103412617,Low
6175,Coriander,1997,Whole Year ,Bihar,3097,1509,0.462051282,0.4872457216661285,Low
6176,Cotton(lint),1997,Kharif     ,Bihar,200,400,2.0,2.0,Medium
6177,Dry chillies,1997,Whole Year ,Bihar,5231,4450,0.881777778,0.8506977633339705,Low
6178,Garlic,1997,Whole Year ,Bihar,3068,4095,1.317560976,1.3347457627118644,Medium
6179,Ginger,1997,Kharif     ,Bihar,629,887,1.321428571,1.410174880763116,Medium
6180,Gram,1997,Rabi       ,Bihar,121670,91316,0.805471698,0.7505219035094929,Low
6181,Groundnut,1997,Kharif     ,Bihar,5245,6294,1.125384615,1.2,Medium
6182,Jowar,1997,Kharif     ,Bihar,3129,2690,0.874761905,0.8596995845317993,Low
6183,Jute,1997,Kharif     ,Bihar,147527,1327863,8.642631579,9.000813410426566,Very High
6184,Linseed,1997,Rabi       ,Bihar,60265,33814,0.555471698,0.5610885256782544,Low
6185,Maize,1997,Kharif     ,Bihar,375000,456375,1.260185185,1.217,Medium
6186,Maize,1997,Rabi       ,Bihar,181914,546011,2.803555556,3.0014787207141835,Medium
6187,Maize,1997,Summer     ,Bihar,143522,307134,2.025192308,2.13997853987542,Medium
6188,Mesta,1997,Kharif     ,Bihar,19855,135202,8.318387097,2.13997853987542,Very High
6189,Niger seed,1997,Kharif     ,Bihar,24751,15643,0.617058824,0.6320148680861379,Low
6190,Onion,1997,Whole Year ,Bihar,18061,137869,7.817272727,7.633519738663418,Very High
6191,Other  Rabi pulses,1997,Rabi       ,Bihar,5641,3950,0.701836735,0.7002304555929799,Low
6192,Other Kharif pulses,1997,Kharif     ,Bihar,15730,9337,0.572830189,0.5935791481246027,Low
6193,Potato,1997,Whole Year ,Bihar,168074,1465659,8.929636364,8.72031962111927,Very High
6194,Ragi,1997,Whole Year ,Bihar,9378,64976,0.8998,0.8746029182146126,Low
6195,Rapeseed &Mustard,1997,Rabi       ,Bihar,101428,82367,0.718909091,0.8120735891469811,Low
6196,Rice,1997,Autumn     ,Bihar,749671,892725,1.102244898,1.1908223740814303,Medium
6197,Rice,1997,Summer     ,Bihar,124429,236446,0.982466216,1.9002483343915004,Medium
6198,Rice,1997,Winter     ,Bihar,4238204,6004120,1.354363636,1.4166661161189975,Medium
6199,Safflower,1997,Rabi       ,Bihar,480,302,0.653636364,0.6291666666666667,Low
6200,Sannhamp,1997,Whole Year ,Bihar,3844,2282,0.583095238,0.5936524453694069,Low
6201,Sesamum,1997,Kharif     ,Bihar,17628,10580,0.605217391,0.6001815293850692,Low
6202,Small millets,1997,Kharif     ,Bihar,38633,20296,0.777916667,0.5253539719928558,Low
6203,Sugarcane,1997,Whole Year ,Bihar,107424,4939899,50.18152174,45.98505920464701,Very High
6204,Sunflower,1997,Rabi       ,Bihar,15122,11389,0.824761905,0.7531411188996164,Low
6205,Sweet potato,1997,Whole Year ,Bihar,14114,186123,0.982466216,13.187119172452883,Very High
6206,Tobacco,1997,Rabi       ,Bihar,20561,14763,0.755263158,0.718009824424882,Low
6207,Turmeric,1997,Whole Year ,Bihar,2904,3216,1.173333333,1.1074380165289257,Medium
6208,Wheat,1997,Rabi       ,Bihar,2067610,4048699,1.811090909,1.9581541006282617,Medium
6209,Arhar/Tur,1997,Kharif     ,Gujarat,395600,296200,0.778421053,0.7487360970677452,Low
6210,Bajra,1997,Kharif     ,Gujarat,915800,1114500,1.218235294,1.2169687704739025,Medium
6211,Bajra,1997,Summer     ,Gujarat,179800,380400,2.135,2.1156840934371526,Medium
6212,Banana,1997,Whole Year ,Gujarat,19300,1108400,0.982466216,57.4300518134715,Very High
6213,Castor seed,1997,Kharif     ,Gujarat,11200,26000,0.982466216,2.321428571428572,Medium
6214,Castor seed,1997,Whole Year ,Gujarat,337000,660500,2.29625,1.959940652818991,Medium
6215,Cotton(lint),1997,Whole Year ,Gujarat,1518900,3180200,2.254117647,2.093752057409968,Medium
6216,Dry chillies,1997,Kharif     ,Gujarat,18400,21300,1.115,2.093752057409968,Medium
6217,Garlic,1997,Whole Year ,Gujarat,20200,133900,6.340909091,2.093752057409968,Very High
6218,Gram,1997,Rabi       ,Gujarat,123300,13684,0.752941176,0.8004866180048662,Low
6219,Groundnut,1997,Kharif     ,Gujarat,1826300,2453600,1.22,1.3434813557465914,Medium
6220,Groundnut,1997,Summer     ,Gujarat,99900,162200,1.562631579,1.6236236236236237,Medium
6221,Jowar,1997,Kharif     ,Gujarat,207800,163800,0.838666667,0.7882579403272377,Low
6222,Jowar,1997,Rabi       ,Gujarat,75800,64800,0.890769231,0.8548812664907651,Low
6223,Maize,1997,Whole Year ,Gujarat,399800,659000,1.690666667,1.6483241620810405,Medium
6224,Moong(Green Gram),1997,Kharif     ,Gujarat,178800,13684,0.596111111,0.5665548098434005,Low
6225,Moth,1997,Kharif     ,Gujarat,48500,13684,0.603571429,0.4969072164948453,Low
6226,Onion,1997,Whole Year ,Gujarat,20900,615900,30.12733333,29.4688995215311,Very High
6227,Other  Rabi pulses,1997,Rabi       ,Gujarat,9378,13684,0.622857143,0.6206896551724138,Low
6228,Other Kharif pulses,1997,Kharif     ,Gujarat,14500,7400,0.498461538,0.5103448275862069,Low
6229,Potato,1997,Whole Year ,Gujarat,28500,623900,21.167,21.89122807017544,Very High
6230,Ragi,1997,Whole Year ,Gujarat,18900,17900,0.96,0.9470899470899472,Low
6231,Rapeseed &Mustard,1997,Rabi       ,Gujarat,345600,350000,1.064375,1.0127314814814814,Medium
6232,Rice,1997,Whole Year ,Gujarat,672600,1042300,1.665,1.549658043413619,Medium
6233,Sesamum,1997,Whole Year ,Gujarat,295600,177000,0.635294118,0.5987821380243572,Low
6234,Small millets,1997,Kharif     ,Gujarat,14900,13684,0.438,0.4228187919463087,Low
6235,Sugarcane,1997,Whole Year ,Gujarat,165000,11832000,0.982466216,71.7090909090909,Very High
6236,Tobacco,1997,Whole Year ,Gujarat,111000,183900,1.6025,1.6567567567567567,Medium
6237,Urad,1997,Kharif     ,Gujarat,131400,83700,0.654705882,0.636986301369863,Low
6238,Wheat,1997,Rabi       ,Gujarat,694000,1647100,2.36,2.373342939481268,Medium
6239,Arhar/Tur,1997,Kharif     ,Madhya Pradesh,346900,251800,0.696511628,0.7258575958489478,Low
6240,Bajra,1997,Kharif     ,Madhya Pradesh,141400,154100,0.929473684,1.08981612446959,Low
6241,Barley,1997,Rabi       ,Madhya Pradesh,91200,110500,1.347096774,1.211622807017544,Medium
6242,Cotton(lint),1997,Kharif     ,Madhya Pradesh,511500,862000,1.559,1.6852394916911049,Medium
6243,Groundnut,1997,Kharif     ,Madhya Pradesh,252400,252100,1.031142857,0.998811410459588,Medium
6244,Jowar,1997,Kharif     ,Madhya Pradesh,762100,658300,0.864545455,0.863797401915759,Low
6245,Jowar,1997,Rabi       ,Madhya Pradesh,8300,7200,0.865,0.8674698795180723,Low
6246,Linseed,1997,Rabi       ,Madhya Pradesh,386900,97100,0.37255814,0.2509692426983717,Low
6247,Maize,1997,Kharif     ,Madhya Pradesh,808300,1085400,1.143023256,1.3428182605468266,Medium
6248,Rapeseed &Mustard,1997,Rabi       ,Madhya Pradesh,700700,416300,0.54025,0.5941201655487369,Low
6249,Sesamum,1997,Kharif     ,Madhya Pradesh,167700,44800,0.295526316,0.2671437090041741,Low
